"date","symbol","exchange","price_usd","daily_open_usd","daily_high_usd","daily_low_usd","volume","change_percent","date_time_utc","pk_dummy","pkey"
"2019-12-21","XTZ","HitBTC","135930","138966","141329","132030",14247,-2.14,"2019-12-21 00:00:00","2019-12-21 00","2019-12-21 00XTZ"
"2019-12-20","XTZ","HitBTC","138899","137985","147962","132388",10500,0.58,"2019-12-20 00:00:00","2019-12-20 00","2019-12-20 00XTZ"
"2019-12-19","XTZ","HitBTC","138095","133912","154998","122142",15323,3.12,"2019-12-19 00:00:00","2019-12-19 00","2019-12-19 00XTZ"
"2019-12-18","XTZ","HitBTC","133912","145465","147208","118743",27245,-7.89,"2019-12-18 00:00:00","2019-12-18 00","2019-12-18 00XTZ"
"2019-12-17","XTZ","HitBTC","145377","156544","159115","143500",34827,-7.1,"2019-12-17 00:00:00","2019-12-17 00","2019-12-17 00XTZ"
"2019-12-16","XTZ","HitBTC","156486","153742","160245","140401",13348,1.79,"2019-12-16 00:00:00","2019-12-16 00","2019-12-16 00XTZ"
"2019-12-15","XTZ","HitBTC","153742","147025","156040","143000",30804,4.57,"2019-12-15 00:00:00","2019-12-15 00","2019-12-15 00XTZ"
"2019-12-14","XTZ","HitBTC","147025","148676","152433","144842",40768,-1.06,"2019-12-14 00:00:00","2019-12-14 00","2019-12-14 00XTZ"
"2019-12-13","XTZ","HitBTC","148601","157606","165715","139059",36962,-5.6,"2019-12-13 00:00:00","2019-12-13 00","2019-12-13 00XTZ"
"2019-12-12","XTZ","HitBTC","157421","130194","159550","130080",46184,20.95,"2019-12-12 00:00:00","2019-12-12 00","2019-12-12 00XTZ"
"2019-12-11","XTZ","HitBTC","130149","135063","145415","129839",38491,-4.24,"2019-12-11 00:00:00","2019-12-11 00","2019-12-11 00XTZ"
"2019-12-10","XTZ","HitBTC","135914","144746","146973","125855",34787,-6.1,"2019-12-10 00:00:00","2019-12-10 00","2019-12-10 00XTZ"
"2019-12-09","XTZ","HitBTC","144746","147052","151943","141458",43193,-1.71,"2019-12-09 00:00:00","2019-12-09 00","2019-12-09 00XTZ"
"2019-12-08","XTZ","HitBTC","147269","132893","150000","130777",53583,10.82,"2019-12-08 00:00:00","2019-12-08 00","2019-12-08 00XTZ"
"2019-12-07","XTZ","HitBTC","132893","130866","134078","125618",27976,1.55,"2019-12-07 00:00:00","2019-12-07 00","2019-12-07 00XTZ"
"2019-12-06","XTZ","HitBTC","130866","127859","132035","124530",13094,2.35,"2019-12-06 00:00:00","2019-12-06 00","2019-12-06 00XTZ"
"2019-12-05","XTZ","HitBTC","127859","123917","128824","123303",15852,3.18,"2019-12-05 00:00:00","2019-12-05 00","2019-12-05 00XTZ"
"2019-12-04","XTZ","HitBTC","123914","128580","133772","123867",27461,-3.63,"2019-12-04 00:00:00","2019-12-04 00","2019-12-04 00XTZ"
"2019-12-03","XTZ","HitBTC","128580","123460","130228","120769",24195,4.07,"2019-12-03 00:00:00","2019-12-03 00","2019-12-03 00XTZ"
"2019-12-02","XTZ","HitBTC","123547","124600","125071","120000",8846,-0.85,"2019-12-02 00:00:00","2019-12-02 00","2019-12-02 00XTZ"
"2019-12-01","XTZ","HitBTC","124600","132720","132939","124016",7585,-6.11,"2019-12-01 00:00:00","2019-12-01 00","2019-12-01 00XTZ"
"2019-11-30","XTZ","HitBTC","132712","130228","135252","129518",9493,1.91,"2019-11-30 00:00:00","2019-11-30 00","2019-11-30 00XTZ"
"2019-11-29","XTZ","HitBTC","130228","127043","133915","126613",9375,2.51,"2019-11-29 00:00:00","2019-11-29 00","2019-11-29 00XTZ"
"2019-11-28","XTZ","HitBTC","127043","123823","133680","118327",14996,2.6,"2019-11-28 00:00:00","2019-11-28 00","2019-11-28 00XTZ"
"2019-11-27","XTZ","HitBTC","123823","123511","125167","114467",25065,0.25,"2019-11-27 00:00:00","2019-11-27 00","2019-11-27 00XTZ"
"2019-11-26","XTZ","HitBTC","123511","122295","127654","121594",52081,0.9,"2019-11-26 00:00:00","2019-11-26 00","2019-11-26 00XTZ"
"2019-11-25","XTZ","HitBTC","122407","130430","130784","119429",39492,-6.13,"2019-11-25 00:00:00","2019-11-25 00","2019-11-25 00XTZ"
"2019-11-24","XTZ","HitBTC","130407","137316","139877","128287",63901,-5.03,"2019-11-24 00:00:00","2019-11-24 00","2019-11-24 00XTZ"
"2019-11-23","XTZ","HitBTC","137316","120628","141415","120628",94511,13.87,"2019-11-23 00:00:00","2019-11-23 00","2019-11-23 00XTZ"
"2019-11-22","XTZ","HitBTC","120586","120926","126945","107715",39633,-0.28,"2019-11-22 00:00:00","2019-11-22 00","2019-11-22 00XTZ"
"2019-11-21","XTZ","HitBTC","120926","120597","128615","117378",36829,0.27,"2019-11-21 00:00:00","2019-11-21 00","2019-11-21 00XTZ"
"2019-11-20","XTZ","HitBTC","120597","121268","123890","115945",23043,-0.55,"2019-11-20 00:00:00","2019-11-20 00","2019-11-20 00XTZ"
"2019-11-19","XTZ","HitBTC","121268","121237","123000","112000",22438,-0.29,"2019-11-19 00:00:00","2019-11-19 00","2019-11-19 00XTZ"
"2019-11-18","XTZ","HitBTC","121615","115200","124896","114997",23606,5.57,"2019-11-18 00:00:00","2019-11-18 00","2019-11-18 00XTZ"
"2019-11-17","XTZ","HitBTC","115200","115666","116883","114436",5883,-0.4,"2019-11-17 00:00:00","2019-11-17 00","2019-11-17 00XTZ"
"2019-11-16","XTZ","HitBTC","115666","116594","117335","114775",10192,-0.78,"2019-11-16 00:00:00","2019-11-16 00","2019-11-16 00XTZ"
"2019-11-15","XTZ","HitBTC","116575","121921","125842","113000",32722,-4.39,"2019-11-15 00:00:00","2019-11-15 00","2019-11-15 00XTZ"
"2019-11-14","XTZ","HitBTC","121921","112826","129103","109109",31705,8.09,"2019-11-14 00:00:00","2019-11-14 00","2019-11-14 00XTZ"
"2019-11-13","XTZ","HitBTC","112793","116742","116790","111142",18119,-3.43,"2019-11-13 00:00:00","2019-11-13 00","2019-11-13 00XTZ"
"2019-11-12","XTZ","HitBTC","116798","117270","119887","114822",12131,-0.4,"2019-11-12 00:00:00","2019-11-12 00","2019-11-12 00XTZ"
"2019-11-11","XTZ","HitBTC","117270","121938","124567","116827",13534,-3.83,"2019-11-11 00:00:00","2019-11-11 00","2019-11-11 00XTZ"
"2019-11-10","XTZ","HitBTC","121938","125865","125995","118365",29976,-3.07,"2019-11-10 00:00:00","2019-11-10 00","2019-11-10 00XTZ"
"2019-11-09","XTZ","HitBTC","125798","116151","126380","114518",30112,8.2,"2019-11-09 00:00:00","2019-11-09 00","2019-11-09 00XTZ"
"2019-11-08","XTZ","HitBTC","116259","121190","128957","112093",221,-4.07,"2019-11-08 00:00:00","2019-11-08 00","2019-11-08 00XTZ"
"2019-11-07","XTZ","HitBTC","121190","101116","132000","101116",143,19.46,"2019-11-07 00:00:00","2019-11-07 00","2019-11-07 00XTZ"
"2019-11-06","XTZ","HitBTC","101451","092436","104662","090165",25734,9.9,"2019-11-06 00:00:00","2019-11-06 00","2019-11-06 00XTZ"
"2019-11-05","XTZ","HitBTC","092309","088685","092671","087373",24778,4.09,"2019-11-05 00:00:00","2019-11-05 00","2019-11-05 00XTZ"
"2019-11-04","XTZ","HitBTC","088685","086463","090500","085869",11703,2.57,"2019-11-04 00:00:00","2019-11-04 00","2019-11-04 00XTZ"
"2019-11-03","XTZ","HitBTC","086463","086072","086746","084876",7383,0.45,"2019-11-03 00:00:00","2019-11-03 00","2019-11-03 00XTZ"
"2019-11-02","XTZ","HitBTC","086072","087200","088945","085764",11223,-1.28,"2019-11-02 00:00:00","2019-11-02 00","2019-11-02 00XTZ"
"2019-11-01","XTZ","HitBTC","087187","088286","089470","085902",16522,-1.24,"2019-11-01 00:00:00","2019-11-01 00","2019-11-01 00XTZ"
"2019-10-31","XTZ","HitBTC","088286","087687","091978","086652",28353,0.58,"2019-10-31 00:00:00","2019-10-31 00","2019-10-31 00XTZ"
"2019-10-30","XTZ","HitBTC","087774","084690","092133","082664",19184,3.77,"2019-10-30 00:00:00","2019-10-30 00","2019-10-30 00XTZ"
"2019-10-29","XTZ","HitBTC","084588","084816","086723","082806",6169,-0.51,"2019-10-29 00:00:00","2019-10-29 00","2019-10-29 00XTZ"
"2019-10-28","XTZ","HitBTC","085024","085899","089207","084882",5864,-1.02,"2019-10-28 00:00:00","2019-10-28 00","2019-10-28 00XTZ"
"2019-10-27","XTZ","HitBTC","085899","083079","087388","080702",6177,3.39,"2019-10-27 00:00:00","2019-10-27 00","2019-10-27 00XTZ"
"2019-10-26","XTZ","HitBTC","083081","083500","091896","081099",13405,-0.5,"2019-10-26 00:00:00","2019-10-26 00","2019-10-26 00XTZ"
"2019-10-25","XTZ","HitBTC","083500","075808","083842","075808",8447,10.15,"2019-10-25 00:00:00","2019-10-25 00","2019-10-25 00XTZ"
"2019-10-24","XTZ","HitBTC","075808","076127","077179","075156",6385,-0.4,"2019-10-24 00:00:00","2019-10-24 00","2019-10-24 00XTZ"
"2019-10-23","XTZ","HitBTC","076115","083315","083435","075132",11664,-8.64,"2019-10-23 00:00:00","2019-10-23 00","2019-10-23 00XTZ"
"2019-10-22","XTZ","HitBTC","083315","086601","088525","082802",3737,-3.79,"2019-10-22 00:00:00","2019-10-22 00","2019-10-22 00XTZ"
"2019-10-21","XTZ","HitBTC","086601","087867","088587","086273",4223,-1.4,"2019-10-21 00:00:00","2019-10-21 00","2019-10-21 00XTZ"
"2019-10-20","XTZ","HitBTC","087830","086168","088526","085211",4091,2,"2019-10-20 00:00:00","2019-10-20 00","2019-10-20 00XTZ"
"2019-10-19","XTZ","HitBTC","086112","087522","088655","085443",3676,-1.65,"2019-10-19 00:00:00","2019-10-19 00","2019-10-19 00XTZ"
"2019-10-18","XTZ","HitBTC","087553","089052","089512","086848",4465,-1.49,"2019-10-18 00:00:00","2019-10-18 00","2019-10-18 00XTZ"
"2019-10-17","XTZ","HitBTC","088878","087043","089405","086724",4885,2.11,"2019-10-17 00:00:00","2019-10-17 00","2019-10-17 00XTZ"
"2019-10-16","XTZ","HitBTC","087043","090316","090882","085767",4451,-3.61,"2019-10-16 00:00:00","2019-10-16 00","2019-10-16 00XTZ"
"2019-10-15","XTZ","HitBTC","090300","093685","093855","090014",3105,-3.61,"2019-10-15 00:00:00","2019-10-15 00","2019-10-15 00XTZ"
"2019-10-14","XTZ","HitBTC","093685","090293","093685","089783",5642,3.76,"2019-10-14 00:00:00","2019-10-14 00","2019-10-14 00XTZ"
"2019-10-13","XTZ","HitBTC","090293","089235","093668","088500",4389,1.19,"2019-10-13 00:00:00","2019-10-13 00","2019-10-13 00XTZ"
"2019-10-12","XTZ","HitBTC","089235","090344","091036","089114",4936,-1.23,"2019-10-12 00:00:00","2019-10-12 00","2019-10-12 00XTZ"
"2019-10-11","XTZ","HitBTC","090344","091319","091888","087792",6084,-1.07,"2019-10-11 00:00:00","2019-10-11 00","2019-10-11 00XTZ"
"2019-10-10","XTZ","HitBTC","091319","093431","094432","091110",6886,-2.51,"2019-10-10 00:00:00","2019-10-10 00","2019-10-10 00XTZ"
"2019-10-09","XTZ","HitBTC","093666","089358","095640","088908",5294,4.82,"2019-10-09 00:00:00","2019-10-09 00","2019-10-09 00XTZ"
"2019-10-08","XTZ","HitBTC","089358","089875","091133","088896",4295,-0.58,"2019-10-08 00:00:00","2019-10-08 00","2019-10-08 00XTZ"
"2019-10-07","XTZ","HitBTC","089875","086663","092025","085423",7896,3.71,"2019-10-07 00:00:00","2019-10-07 00","2019-10-07 00XTZ"
"2019-10-06","XTZ","HitBTC","086663","090883","091047","086061",12599,-4.61,"2019-10-06 00:00:00","2019-10-06 00","2019-10-06 00XTZ"
"2019-10-05","XTZ","HitBTC","090848","091828","093910","089819",14138,-1,"2019-10-05 00:00:00","2019-10-05 00","2019-10-05 00XTZ"
"2019-10-04","XTZ","HitBTC","091769","093094","093178","089700",16131,-1.42,"2019-10-04 00:00:00","2019-10-04 00","2019-10-04 00XTZ"
"2019-10-03","XTZ","HitBTC","093094","094861","095964","091194",4974,-1.86,"2019-10-03 00:00:00","2019-10-03 00","2019-10-03 00XTZ"
"2019-10-02","XTZ","HitBTC","094861","094451","094861","088539",7109,0.43,"2019-10-02 00:00:00","2019-10-02 00","2019-10-02 00XTZ"
"2019-10-01","XTZ","HitBTC","094451","089854","098730","089221",6926,5.4,"2019-10-01 00:00:00","2019-10-01 00","2019-10-01 00XTZ"
"2019-09-30","XTZ","HitBTC","089613","087994","091803","084324",9347,1.81,"2019-09-30 00:00:00","2019-09-30 00","2019-09-30 00XTZ"
"2019-09-29","XTZ","HitBTC","088022","089078","090107","085913",6994,-1.26,"2019-09-29 00:00:00","2019-09-29 00","2019-09-29 00XTZ"
"2019-09-28","XTZ","HitBTC","089147","088137","090843","085925",4021,1.15,"2019-09-28 00:00:00","2019-09-28 00","2019-09-28 00XTZ"
"2019-09-27","XTZ","HitBTC","088137","084328","089684","081443",8302,4.18,"2019-09-27 00:00:00","2019-09-27 00","2019-09-27 00XTZ"
"2019-09-26","XTZ","HitBTC","084603","084719","090820","081414",12446,-0.32,"2019-09-26 00:00:00","2019-09-26 00","2019-09-26 00XTZ"
"2019-09-25","XTZ","HitBTC","084873","088205","090520","081012",21281,-3.47,"2019-09-25 00:00:00","2019-09-25 00","2019-09-25 00XTZ"
"2019-09-24","XTZ","HitBTC","087920","105000","108854","082254",32194,-16.27,"2019-09-24 00:00:00","2019-09-24 00","2019-09-24 00XTZ"
"2019-09-23","XTZ","HitBTC","105000","105061","116351","101469",21144,0.25,"2019-09-23 00:00:00","2019-09-23 00","2019-09-23 00XTZ"
"2019-09-22","XTZ","HitBTC","104738","106723","108174","104428",3920,-1.86,"2019-09-22 00:00:00","2019-09-22 00","2019-09-22 00XTZ"
"2019-09-21","XTZ","HitBTC","106723","106416","109918","105587",4604,0.29,"2019-09-21 00:00:00","2019-09-21 00","2019-09-21 00XTZ"
"2019-09-20","XTZ","HitBTC","106416","110208","111623","104370",5531,-3.44,"2019-09-20 00:00:00","2019-09-20 00","2019-09-20 00XTZ"
"2019-09-19","XTZ","HitBTC","110208","108712","111900","102940",5962,1.38,"2019-09-19 00:00:00","2019-09-19 00","2019-09-19 00XTZ"
"2019-09-18","XTZ","HitBTC","108712","110196","114267","108589",7401,-1.35,"2019-09-18 00:00:00","2019-09-18 00","2019-09-18 00XTZ"
"2019-09-17","XTZ","HitBTC","110196","099940","111800","098881",14086,10.26,"2019-09-17 00:00:00","2019-09-17 00","2019-09-17 00XTZ"
"2019-09-16","XTZ","HitBTC","099940","099865","101790","097560",2135,-0.1,"2019-09-16 00:00:00","2019-09-16 00","2019-09-16 00XTZ"
"2019-09-15","XTZ","HitBTC","100039","099708","101826","098369",3992,0.33,"2019-09-15 00:00:00","2019-09-15 00","2019-09-15 00XTZ"
"2019-09-14","XTZ","HitBTC","099708","097395","102678","095767",4888,2.23,"2019-09-14 00:00:00","2019-09-14 00","2019-09-14 00XTZ"
"2019-09-13","XTZ","HitBTC","097535","101514","101810","095242",4307,-3.7,"2019-09-13 00:00:00","2019-09-13 00","2019-09-13 00XTZ"
"2019-09-12","XTZ","HitBTC","101287","100125","101851","098350",4516,1.16,"2019-09-12 00:00:00","2019-09-12 00","2019-09-12 00XTZ"
"2019-09-11","XTZ","HitBTC","100125","101870","103185","098453",5375,-1.74,"2019-09-11 00:00:00","2019-09-11 00","2019-09-11 00XTZ"
"2019-09-10","XTZ","HitBTC","101902","103746","105143","101555",18306,-1.99,"2019-09-10 00:00:00","2019-09-10 00","2019-09-10 00XTZ"
"2019-09-09","XTZ","HitBTC","103973","106285","110936","102585",17988,-2.07,"2019-09-09 00:00:00","2019-09-09 00","2019-09-09 00XTZ"
"2019-09-08","XTZ","HitBTC","106175","102040","106789","101871",25836,4.18,"2019-09-08 00:00:00","2019-09-08 00","2019-09-08 00XTZ"
"2019-09-07","XTZ","HitBTC","101915","099535","103794","097000",14771,2.38,"2019-09-07 00:00:00","2019-09-07 00","2019-09-07 00XTZ"
"2019-09-06","XTZ","HitBTC","099546","101153","102706","098732",23042,-1.61,"2019-09-06 00:00:00","2019-09-06 00","2019-09-06 00XTZ"
"2019-09-05","XTZ","HitBTC","101178","103053","103681","100235",19410,-2.03,"2019-09-05 00:00:00","2019-09-05 00","2019-09-05 00XTZ"
"2019-09-04","XTZ","HitBTC","103279","103258","105495","101301",17334,-0.09,"2019-09-04 00:00:00","2019-09-04 00","2019-09-04 00XTZ"
"2019-09-03","XTZ","HitBTC","103375","105541","106863","101738",17893,-2.48,"2019-09-03 00:00:00","2019-09-03 00","2019-09-03 00XTZ"
"2019-09-02","XTZ","HitBTC","106007","102877","108096","102390",20066,3.33,"2019-09-02 00:00:00","2019-09-02 00","2019-09-02 00XTZ"
"2019-09-01","XTZ","HitBTC","102588","104039","105471","100808",12249,-1.4,"2019-09-01 00:00:00","2019-09-01 00","2019-09-01 00XTZ"
"2019-08-31","XTZ","HitBTC","104039","106675","107876","099916",21811,-2.36,"2019-08-31 00:00:00","2019-08-31 00","2019-08-31 00XTZ"
"2019-08-30","XTZ","HitBTC","106552","099692","107270","099232",22017,6.88,"2019-08-30 00:00:00","2019-08-30 00","2019-08-30 00XTZ"
"2019-08-29","XTZ","HitBTC","099692","105251","105949","099163",24613,-5.28,"2019-08-29 00:00:00","2019-08-29 00","2019-08-29 00XTZ"
"2019-08-28","XTZ","HitBTC","105251","113104","113222","102867",26143,-6.82,"2019-08-28 00:00:00","2019-08-28 00","2019-08-28 00XTZ"
"2019-08-27","XTZ","HitBTC","112956","116206","117213","111803",15441,-2.8,"2019-08-27 00:00:00","2019-08-27 00","2019-08-27 00XTZ"
"2019-08-26","XTZ","HitBTC","116206","112971","119413","112971",18088,2.86,"2019-08-26 00:00:00","2019-08-26 00","2019-08-26 00XTZ"
"2019-08-25","XTZ","HitBTC","112971","114848","116360","112223",9748,-1.63,"2019-08-25 00:00:00","2019-08-25 00","2019-08-25 00XTZ"
"2019-08-24","XTZ","HitBTC","114848","116600","117328","111485",19398,-1.5,"2019-08-24 00:00:00","2019-08-24 00","2019-08-24 00XTZ"
"2019-08-23","XTZ","HitBTC","116600","113522","120451","113011",16295,2.71,"2019-08-23 00:00:00","2019-08-23 00","2019-08-23 00XTZ"
"2019-08-22","XTZ","HitBTC","113522","112443","115799","110039",16736,0.96,"2019-08-22 00:00:00","2019-08-22 00","2019-08-22 00XTZ"
"2019-08-21","XTZ","HitBTC","112443","116063","116518","110015",23847,-3.12,"2019-08-21 00:00:00","2019-08-21 00","2019-08-21 00XTZ"
"2019-08-20","XTZ","HitBTC","116063","120304","120880","115543",9417,-3.52,"2019-08-20 00:00:00","2019-08-20 00","2019-08-20 00XTZ"
"2019-08-19","XTZ","HitBTC","120304","120347","123181","119774",NA,-0.04,"2019-08-19 00:00:00","2019-08-19 00","2019-08-19 00XTZ"
"2019-08-18","XTZ","HitBTC","120351","119048","124772","117421",14717,1,"2019-08-18 00:00:00","2019-08-18 00","2019-08-18 00XTZ"
"2019-08-17","XTZ","HitBTC","119157","121821","122512","116997",20301,-2.19,"2019-08-17 00:00:00","2019-08-17 00","2019-08-17 00XTZ"
"2019-08-16","XTZ","HitBTC","121821","122656","123442","113774",17160,-0.53,"2019-08-16 00:00:00","2019-08-16 00","2019-08-16 00XTZ"
"2019-08-15","XTZ","HitBTC","122464","115185","126261","104167",17556,6.32,"2019-08-15 00:00:00","2019-08-15 00","2019-08-15 00XTZ"
"2019-08-14","XTZ","HitBTC","115185","126013","129046","115000",15103,-8.58,"2019-08-14 00:00:00","2019-08-14 00","2019-08-14 00XTZ"
"2019-08-13","XTZ","HitBTC","126003","136910","138057","126003",15209,-8.2,"2019-08-13 00:00:00","2019-08-13 00","2019-08-13 00XTZ"
"2019-08-12","XTZ","HitBTC","137262","138597","140129","135849",12780,-0.98,"2019-08-12 00:00:00","2019-08-12 00","2019-08-12 00XTZ"
"2019-08-11","XTZ","HitBTC","138627","139238","141292","136967",10536,-0.67,"2019-08-11 00:00:00","2019-08-11 00","2019-08-11 00XTZ"
"2019-08-10","XTZ","HitBTC","139561","143066","144001","136611",11146,-2.27,"2019-08-10 00:00:00","2019-08-10 00","2019-08-10 00XTZ"
"2019-08-09","XTZ","HitBTC","142806","153180","154997","137676",10599,-7.31,"2019-08-09 00:00:00","2019-08-09 00","2019-08-09 00XTZ"
"2019-08-08","XTZ","HitBTC","154060","135464","157690","133542",24896,13.73,"2019-08-08 00:00:00","2019-08-08 00","2019-08-08 00XTZ"
"2019-08-07","XTZ","HitBTC","135464","147012","148976","135221",15392,-7.68,"2019-08-07 00:00:00","2019-08-07 00","2019-08-07 00XTZ"
"2019-08-06","XTZ","HitBTC","146729","145680","162710","136944",21146,0.7,"2019-08-06 00:00:00","2019-08-06 00","2019-08-06 00XTZ"
"2019-08-05","XTZ","HitBTC","145717","143492","149180","133557",20021,1.55,"2019-08-05 00:00:00","2019-08-05 00","2019-08-05 00XTZ"
"2019-08-04","XTZ","HitBTC","143492","142857","149008","139001",15265,0.56,"2019-08-04 00:00:00","2019-08-04 00","2019-08-04 00XTZ"
"2019-08-03","XTZ","HitBTC","142696","143637","146704","136310",16968,-0.3,"2019-08-03 00:00:00","2019-08-03 00","2019-08-03 00XTZ"
"2019-08-02","XTZ","HitBTC","143124","139802","165550","134362",17743,2.62,"2019-08-02 00:00:00","2019-08-02 00","2019-08-02 00XTZ"
"2019-08-01","XTZ","HitBTC","139470","125837","144389","123799",20526,10.55,"2019-08-01 00:00:00","2019-08-01 00","2019-08-01 00XTZ"
"2019-07-31","XTZ","HitBTC","126165","121344","129000","120560",12561,3.93,"2019-07-31 00:00:00","2019-07-31 00","2019-07-31 00XTZ"
"2019-07-30","XTZ","HitBTC","121398","101345","127267","099741",18820,19.72,"2019-07-30 00:00:00","2019-07-30 00","2019-07-30 00XTZ"
"2019-07-29","XTZ","HitBTC","101400","101496","104611","100636",10017,-0.09,"2019-07-29 00:00:00","2019-07-29 00","2019-07-29 00XTZ"
"2019-07-28","XTZ","HitBTC","101496","104720","105161","098056",22619,-3.32,"2019-07-28 00:00:00","2019-07-28 00","2019-07-28 00XTZ"
"2019-07-27","XTZ","HitBTC","104983","103617","106957","101673",21351,1.32,"2019-07-27 00:00:00","2019-07-27 00","2019-07-27 00XTZ"
"2019-07-26","XTZ","HitBTC","103617","102782","104555","101981",18745,0.68,"2019-07-26 00:00:00","2019-07-26 00","2019-07-26 00XTZ"
"2019-07-25","XTZ","HitBTC","102915","105067","108336","102260",21510,-2.05,"2019-07-25 00:00:00","2019-07-25 00","2019-07-25 00XTZ"
"2019-07-24","XTZ","HitBTC","105067","106168","112650","101263",35531,-1.04,"2019-07-24 00:00:00","2019-07-24 00","2019-07-24 00XTZ"
"2019-07-23","XTZ","HitBTC","106172","111125","111125","100191",14548,-4.46,"2019-07-23 00:00:00","2019-07-23 00","2019-07-23 00XTZ"
"2019-07-22","XTZ","HitBTC","111125","107587","116486","107479",13832,3.37,"2019-07-22 00:00:00","2019-07-22 00","2019-07-22 00XTZ"
"2019-07-21","XTZ","HitBTC","107503","103313","114838","097106",31834,4.18,"2019-07-21 00:00:00","2019-07-21 00","2019-07-21 00XTZ"
"2019-07-20","XTZ","HitBTC","103193","097800","105009","097239",18535,5.61,"2019-07-20 00:00:00","2019-07-20 00","2019-07-20 00XTZ"
"2019-07-19","XTZ","HitBTC","097715","097231","098593","092308",6204,0.41,"2019-07-19 00:00:00","2019-07-19 00","2019-07-19 00XTZ"
"2019-07-18","XTZ","HitBTC","097320","092457","100000","092307",27775,5.26,"2019-07-18 00:00:00","2019-07-18 00","2019-07-18 00XTZ"
"2019-07-17","XTZ","HitBTC","092457","086087","095204","083148",22711,7.78,"2019-07-17 00:00:00","2019-07-17 00","2019-07-17 00XTZ"
"2019-07-16","XTZ","HitBTC","085785","096206","097177","082990",22273,-10.9,"2019-07-16 00:00:00","2019-07-16 00","2019-07-16 00XTZ"
"2019-07-15","XTZ","HitBTC","096282","091831","103103","088765",21782,4.13,"2019-07-15 00:00:00","2019-07-15 00","2019-07-15 00XTZ"
"2019-07-14","XTZ","HitBTC","092463","101014","101558","091473",7717,-8.54,"2019-07-14 00:00:00","2019-07-14 00","2019-07-14 00XTZ"
"2019-07-13","XTZ","HitBTC","101092","104896","106788","098794",15894,-3.59,"2019-07-13 00:00:00","2019-07-13 00","2019-07-13 00XTZ"
"2019-07-12","XTZ","HitBTC","104858","101199","106810","099739",14221,3.74,"2019-07-12 00:00:00","2019-07-12 00","2019-07-12 00XTZ"
"2019-07-11","XTZ","HitBTC","101081","114301","117996","097562",13079,-11.71,"2019-07-11 00:00:00","2019-07-11 00","2019-07-11 00XTZ"
"2019-07-10","XTZ","HitBTC","114489","121526","124475","113072",15374,-5.82,"2019-07-10 00:00:00","2019-07-10 00","2019-07-10 00XTZ"
"2019-07-09","XTZ","HitBTC","121563","122115","124130","114587",13436,-0.45,"2019-07-09 00:00:00","2019-07-09 00","2019-07-09 00XTZ"
"2019-07-08","XTZ","HitBTC","122115","119692","122157","114208",16710,2.02,"2019-07-08 00:00:00","2019-07-08 00","2019-07-08 00XTZ"
"2019-07-07","XTZ","HitBTC","119692","122469","122797","114025",19682,-2.27,"2019-07-07 00:00:00","2019-07-07 00","2019-07-07 00XTZ"
"2019-07-06","XTZ","HitBTC","122469","121685","126300","118566",17238,1.16,"2019-07-06 00:00:00","2019-07-06 00","2019-07-06 00XTZ"
"2019-07-05","XTZ","HitBTC","121070","121714","125167","119072",10187,-0.53,"2019-07-05 00:00:00","2019-07-05 00","2019-07-05 00XTZ"
"2019-07-04","XTZ","HitBTC","121714","122777","130000","113700",22057,-0.87,"2019-07-04 00:00:00","2019-07-04 00","2019-07-04 00XTZ"
"2019-07-03","XTZ","HitBTC","122777","100000","129160","100000",27470,23.16,"2019-07-03 00:00:00","2019-07-03 00","2019-07-03 00XTZ"
"2019-07-02","XTZ","HitBTC","099691","091788","100659","085738",13782,8.41,"2019-07-02 00:00:00","2019-07-02 00","2019-07-02 00XTZ"
"2019-07-01","XTZ","HitBTC","091957","093257","096780","086735",17713,-1.4,"2019-07-01 00:00:00","2019-07-01 00","2019-07-01 00XTZ"
"2019-06-30","XTZ","HitBTC","093263","103461","105888","091706",23956,-10.04,"2019-06-30 00:00:00","2019-06-30 00","2019-06-30 00XTZ"
"2019-06-29","XTZ","HitBTC","103677","101769","104353","095628",24285,1.82,"2019-06-29 00:00:00","2019-06-29 00","2019-06-29 00XTZ"
"2019-06-28","XTZ","HitBTC","101820","101000","109414","100490",20044,0.81,"2019-06-28 00:00:00","2019-06-28 00","2019-06-28 00XTZ"
"2019-06-27","XTZ","HitBTC","101000","110892","113810","101000",14398,-9.08,"2019-06-27 00:00:00","2019-06-27 00","2019-06-27 00XTZ"
"2019-06-26","XTZ","HitBTC","111086","112749","118032","110194",17459,-1.47,"2019-06-26 00:00:00","2019-06-26 00","2019-06-26 00XTZ"
"2019-06-25","XTZ","HitBTC","112749","116719","120000","111015",18014,-3.4,"2019-06-25 00:00:00","2019-06-25 00","2019-06-25 00XTZ"
"2019-06-24","XTZ","HitBTC","116719","119096","120006","115000",7627,-2.09,"2019-06-24 00:00:00","2019-06-24 00","2019-06-24 00XTZ"
"2019-06-23","XTZ","HitBTC","119206","122708","126294","118968",20477,-2.85,"2019-06-23 00:00:00","2019-06-23 00","2019-06-23 00XTZ"
"2019-06-22","XTZ","HitBTC","122708","117524","126000","114000",16468,4.34,"2019-06-22 00:00:00","2019-06-22 00","2019-06-22 00XTZ"
"2019-06-21","XTZ","HitBTC","117598","113045","121460","112546",16910,4.03,"2019-06-21 00:00:00","2019-06-21 00","2019-06-21 00XTZ"
