"blockNumber","buyer","category","createdAt","nftAddress","price","status","txHash","price_mana","nft_image","nft_owner_address","nft_owner_mana","parcel_x_coordinate","parcel_y_coordinate","estate_size","date_time_utc","date"
"11500331",NA,"estate","1608601333","0x959e104e1a4db6317fa58f8295f586e1a978c297","70000000000000000000000","open","0x96624cd1a3a801e66e8419173f58b5b035af61b5167f91e665f422a3767fa45a",70000,"https://api.decentraland.org/v1/estates/3423/map.png","0xa941be630a39802f90c77b8d5f26add5a034e8ab","0",NA,NA,4,"2020-12-22 01:50:11",2020-12-22
"11500198",NA,"wearable","1608599488","0xecf073f91101ce5628669c487aee8f5822a101b1","500000000000000000000","open","0xe7d4dcabb54e180ba190733f44aece628ee4067cca1c9973f03e8e5cf92fbdcd",500,"https://wearable-api.decentraland.org/v2/collections/xmas_2020/wearables/blue_jacket_xmas_upper_body/thumbnail","0x9e184853e8bc8bf4ee89e08a1fbda7666b452c15","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11499955",NA,"estate","1608596391","0x959e104e1a4db6317fa58f8295f586e1a978c297","37000000000000000000000","open","0x5a0cc8c47f8a9f9e16e0395a6ffe9758425b14bacab480b678638481d0a7f150",37000,"https://api.decentraland.org/v1/estates/888/map.png","0x7b0341855c7cc13a3546b4524b0fa54d23490baa","0",NA,NA,2,"2020-12-22 01:50:11",2020-12-22
"11499801",NA,"parcel","1608594107","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","14000000000000000000000","open","0x0ecd91033f299466024fffcbb484dd7558bd9c0e437678900ac1e68f98a18168",14000,"https://api.decentraland.org/v1/parcels/133/2/map.png","0x5d230e23f076223cbf049647e1d8f800fb4030ad","0","133","2",NA,"2020-12-22 01:50:11",2020-12-22
"11499594",NA,"ens","1608591307","0x2a187453064356c898cae034eaed119e1663acb8","150000000000000000000000","open","0x772a44b661508c31fa78e4173ad19b0e8ea2f0ffcff5dcd2eef9858d29ef8303",150000,NA,"0x73deaeb8aa241b6fcdb992060ae43193cccbf638","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11499594",NA,"ens","1608591307","0x2a187453064356c898cae034eaed119e1663acb8","95000000000000000000000","open","0x6ab76a033945eb53b371efa4cbf9477e18b5167d9970a97afd00474159c10846",95000,NA,"0x73deaeb8aa241b6fcdb992060ae43193cccbf638","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11499574",NA,"ens","1608590953","0x2a187453064356c898cae034eaed119e1663acb8","15000000000000000000000","open","0xe0b554dc231cf674c2ecfb4f28fced11054bb5592f1c4b2beafc6dd75754b6f0",15000,NA,"0x73deaeb8aa241b6fcdb992060ae43193cccbf638","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11499565",NA,"ens","1608590801","0x2a187453064356c898cae034eaed119e1663acb8","30000000000000000000000","open","0x4e3f6d1cb0e022c3b9430a2e0d3be6bc7d11bb0f8c60c9559c851d5016677772",30000,NA,"0x73deaeb8aa241b6fcdb992060ae43193cccbf638","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11499538",NA,"parcel","1608590373","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","14900000000000000000000","open","0x7bd00e817688ab6c38330f962d03f51ca9f819f115b73a691cb25d99358e5b1e",14900,"https://api.decentraland.org/v1/parcels/25/-33/map.png","0x08dc8561dbfb9caa0733127bcc3282daf1956742","0","25","-33",NA,"2020-12-22 01:50:11",2020-12-22
"11499499",NA,"parcel","1608589859","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","15000000000000000000000","open","0xd279b0f404fee8a38c58e10161b169a9bfd751b69b6de0a81e9029392c3593d5",15000,"https://api.decentraland.org/v1/parcels/7/-28/map.png","0x15790bcdb4de080854510c6474834850843b41df","0","7","-28",NA,"2020-12-22 01:50:11",2020-12-22
"11499460",NA,"parcel","1608589253","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","15000000000000000000000","open","0x6753fdaa0861c60c52fb7f023e9fb2a8c62b853d32ae02f43065c148a9b910d7",15000,"https://api.decentraland.org/v1/parcels/150/40/map.png","0x15790bcdb4de080854510c6474834850843b41df","0","150","40",NA,"2020-12-22 01:50:11",2020-12-22
"11499453",NA,"parcel","1608589166","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","23000000000000000000000","open","0xa7f93d83d370900f23e91a779e2cbdce3cf84e192806cab1e23e887e34073d69",23000,"https://api.decentraland.org/v1/parcels/-2/-135/map.png","0xb375e0c12bfa084d269dcbf412ea1d6b100aae5d","0","-2","-135",NA,"2020-12-22 01:50:11",2020-12-22
"11499448",NA,"estate","1608589140","0x959e104e1a4db6317fa58f8295f586e1a978c297","30000000000000000000000","open","0xc690d81a930db4efa1b7f4c9fa16372f03db374f2cb53ecd63e596ef3f3535a2",30000,"https://api.decentraland.org/v1/estates/3732/map.png","0x15790bcdb4de080854510c6474834850843b41df","0",NA,NA,2,"2020-12-22 01:50:11",2020-12-22
"11499413",NA,"parcel","1608588789","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","14100000000000000000000","open","0x8a0e7889a54622926f70116c6c5b66ba759669aa8ca368c44721b4406731f138",14100,"https://api.decentraland.org/v1/parcels/5/-46/map.png","0xb375e0c12bfa084d269dcbf412ea1d6b100aae5d","0","5","-46",NA,"2020-12-22 01:50:11",2020-12-22
"11499274",NA,"wearable","1608587199","0xecf073f91101ce5628669c487aee8f5822a101b1","700000000000000000000","open","0x2ff1037536681ba63a1e127a38d5b17d007ad4138f75598b93b27802210a94da",700,"https://wearable-api.decentraland.org/v2/collections/xmas_2020/wearables/blue_jacket_xmas_upper_body/thumbnail","0x84b2cdb60cf2f63d861a32abb67d4bf47a894d32","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11499110",NA,"wearable","1608585125","0xecf073f91101ce5628669c487aee8f5822a101b1","800000000000000000000","open","0x75aee98670c5382f10761a137ef347398c3fafe17bb8fadb8b93d3f58f0ff988",800,"https://wearable-api.decentraland.org/v2/collections/xmas_2020/wearables/blue_jacket_xmas_upper_body/thumbnail","0x174962c15925b2b7170874af096c727898483869","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11498888",NA,"wearable","1608582230","0xecf073f91101ce5628669c487aee8f5822a101b1","1000000000000000000000","cancelled","0x84341d51acf35e4a4f14a08ac8b6f2c291dc9b6cb360d469802fff58ca5a5e48",1000,"https://wearable-api.decentraland.org/v2/collections/xmas_2020/wearables/blue_jacket_xmas_upper_body/thumbnail","0x174962c15925b2b7170874af096c727898483869","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11497894",NA,"parcel","1608568480","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","10000000000000000000000","open","0xf64355d06c006a5582cc7be2f2f7708be4cb55e2a6a4c492e5ec7cc3765a3288",10000,"https://api.decentraland.org/v1/parcels/-130/-78/map.png","0x15790bcdb4de080854510c6474834850843b41df","0","-130","-78",NA,"2020-12-22 01:50:11",2020-12-22
"11497811",NA,"parcel","1608567450","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","18999000000000000000000","open","0x7c2cc37857a0d3fab8ec5b9c550f107aaf95995bfb67287829e7744cb606c623",18999,"https://api.decentraland.org/v1/parcels/127/-36/map.png","0xc8abd4525114154ad5b0b04b77a7d68df063b71a","0","127","-36",NA,"2020-12-22 01:50:11",2020-12-22
"11497752",NA,"parcel","1608566724","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","9995000000000000000000","open","0x06bf56d0c3fe065606378ec09db402a3ab188f1b2b0cb3766691cea1b34947d3",9995,"https://api.decentraland.org/v1/parcels/-69/134/map.png","0x8445165437cb63affb2f143378d0ec63e0249582","0","-69","134",NA,"2020-12-22 01:50:11",2020-12-22
"11496898",NA,"parcel","1608555535","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","22000000000000000000000","cancelled","0xc2126e30182235d2c0daa4d29ed7de59954cf3afab7df3b01f7c6afe553309a1",22000,"https://api.decentraland.org/v1/parcels/-95/-28/map.png","0x69c1310bb471e68a0307d903c1a7f999ccdb2aa0","0","-95","-28",NA,"2020-12-22 01:50:11",2020-12-22
"11496609",NA,"ens","1608551742","0x2a187453064356c898cae034eaed119e1663acb8","950000000000000000000000","open","0x1a9be1daa530c65d2ba122c60a9849b541295a1df4a21050f1683c0731c69aac",950000,NA,"0x0c8e3fbbfec19206a6245bc7383e0fed57642e43","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11495699",NA,"wearable","1608540222","0xd35147be6401dcb20811f2104c33de8e97ed6818","600000000000000000000","open","0x907eadbe8c082ebf7ff4fda17bcc5463f936f566d5289ea77d0fad8d02165bb9",600,"https://wearable-api.decentraland.org/v2/collections/dcl_launch/wearables/launch_tshirt_upper_body/thumbnail","0x39452917765a6f6ce554137d13ca28bac1a48a54","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11495639",NA,"wearable","1608539453","0x32b7495895264ac9d0b12d32afd435453458b1c6","200000000000000000000","open","0x669908a0d9ae03afdd4a018b8b1207589f774d00d84d30833766585be6d37ee1",200,"https://wearable-api.decentraland.org/v2/collections/community_contest/wearables/cw_monocle_eyewear/thumbnail","0x779ddb91a65cdd2a0f53e188783bef234125c5bb","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11495185",NA,"wearable","1608533460","0xc1f4b0eea2bd6690930e6c66efd3e197d620b9c2","1250000000000000000000","cancelled","0xd8c27904ec9304958f016dbbb57e07cb2fc457ff73ed798ea67c7e939f164b5c",1250,"https://wearable-api.decentraland.org/v2/collections/halloween_2019/wearables/vampire_upper_body/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11494876",NA,"parcel","1608529643","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","22222000000000000000000","open","0xf13e1a5a08e68a4c990313251148adbc61893638c2b5cfd9d08164d2988e8d08",22222,"https://api.decentraland.org/v1/parcels/17/-135/map.png","0x7103a727dd976fcb389921ceb148d2ea03e484b6","0","17","-135",NA,"2020-12-22 01:50:11",2020-12-22
"11500162","0x069da1bad547d67abf26c42358d3a6a8a78deca0","estate","1608528451","0x959e104e1a4db6317fa58f8295f586e1a978c297","32000000000000000000000","sold","0xb2db44ed10205cf6ce3e63498d3dae2da7d4334fd8487be1523965a2c0124da0",32000,"https://api.decentraland.org/v1/estates/1667/map.png","0x069da1bad547d67abf26c42358d3a6a8a78deca0","0",NA,NA,4,"2020-12-22 01:50:11",2020-12-22
"11500341","0x069da1bad547d67abf26c42358d3a6a8a78deca0","estate","1608528368","0x959e104e1a4db6317fa58f8295f586e1a978c297","32000000000000000000000","sold","0x4c23f775ec8d0f14e35d82d4159eccbcb7060c52816b354e04459fd6b1a5936b",32000,"https://api.decentraland.org/v1/estates/1666/map.png","0x069da1bad547d67abf26c42358d3a6a8a78deca0","0",NA,NA,4,"2020-12-22 01:50:11",2020-12-22
"11494804","0x73deaeb8aa241b6fcdb992060ae43193cccbf638","parcel","1608528287","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","8000000000000000000000","sold","0xbb55f14612134765187d63b3923c8666d9c5f60e7ec0a2298a5d4eca1771883c",8000,"https://api.decentraland.org/v1/parcels/146/-35/map.png","0x73deaeb8aa241b6fcdb992060ae43193cccbf638","0","146","-35",NA,"2020-12-22 01:50:11",2020-12-22
"11494783",NA,"estate","1608528263","0x959e104e1a4db6317fa58f8295f586e1a978c297","32000000000000000000000","open","0xc2b70b8ea70b3259497603dbd6b28647498fa2157851cea5eb11f31e19338fa0",32000,"https://api.decentraland.org/v1/estates/1676/map.png","0x1c4e0475ee9d07abe15ee0e1a24ecedc89579fc0","0",NA,NA,4,"2020-12-22 01:50:11",2020-12-22
"11494783",NA,"estate","1608528263","0x959e104e1a4db6317fa58f8295f586e1a978c297","32000000000000000000000","open","0xb2bcca7b36a7a89685cd699a008663106360826d1e3ea721c476f4901be80e7b",32000,"https://api.decentraland.org/v1/estates/1675/map.png","0x1c4e0475ee9d07abe15ee0e1a24ecedc89579fc0","0",NA,NA,4,"2020-12-22 01:50:11",2020-12-22
"11494803","0x73deaeb8aa241b6fcdb992060ae43193cccbf638","parcel","1608528263","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","8000000000000000000000","sold","0x0c073b0e5c0c50bfbc913f71d77b2cd493906137cce45431ab7a4f64e98dd0fc",8000,"https://api.decentraland.org/v1/parcels/145/-35/map.png","0x73deaeb8aa241b6fcdb992060ae43193cccbf638","0","145","-35",NA,"2020-12-22 01:50:11",2020-12-22
"11494780",NA,"estate","1608528197","0x959e104e1a4db6317fa58f8295f586e1a978c297","32000000000000000000000","open","0x555e86f3b5b2c432fd34735f9e8d14bdf74f58b7d47931411d83414026702420",32000,"https://api.decentraland.org/v1/estates/1677/map.png","0x1c4e0475ee9d07abe15ee0e1a24ecedc89579fc0","0",NA,NA,4,"2020-12-22 01:50:11",2020-12-22
"11494779",NA,"estate","1608528189","0x959e104e1a4db6317fa58f8295f586e1a978c297","32000000000000000000000","open","0xaa888fbb81bfd62f514ed1877892a9a782421960333fa812b38a400580c05b4b",32000,"https://api.decentraland.org/v1/estates/1678/map.png","0x1c4e0475ee9d07abe15ee0e1a24ecedc89579fc0","0",NA,NA,4,"2020-12-22 01:50:11",2020-12-22
"11494777",NA,"estate","1608528177","0x959e104e1a4db6317fa58f8295f586e1a978c297","32000000000000000000000","open","0x9b67fe0a8d2164a03bdb05d4cba57a881807f4a5f8a6a5b409b4a07df84e5933",32000,"https://api.decentraland.org/v1/estates/1679/map.png","0x1c4e0475ee9d07abe15ee0e1a24ecedc89579fc0","0",NA,NA,4,"2020-12-22 01:50:11",2020-12-22
"11494770",NA,"parcel","1608528055","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","14950000000000000000000","open","0x6e1dfef01643427707e32aa19edaf71b93a442ea0db296e0e7a333a7e7accca2",14950,"https://api.decentraland.org/v1/parcels/25/65/map.png","0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92","0","25","65",NA,"2020-12-22 01:50:11",2020-12-22
"11494386",NA,"estate","1608523055","0x959e104e1a4db6317fa58f8295f586e1a978c297","235000000000000000000000","open","0xb04a88181dbdba2bc9de228347b7041c01df759f682bc7a63461f67318f8c07d",235000,"https://api.decentraland.org/v1/estates/3892/map.png","0x89229af0a0a800241c1a33f70809c156a58d19dd","0",NA,NA,11,"2020-12-22 01:50:11",2020-12-22
"11494290",NA,"estate","1608521652","0x959e104e1a4db6317fa58f8295f586e1a978c297","19250000000000000000000","open","0x287cfd19c0116cdc20e7fd8c9ea95b881835b5576b5b4983d890dd1d1c8ec2c6",19250,"https://api.decentraland.org/v1/estates/3366/map.png","0xd7a15396395a68852b69b0de382d059cbf75c945","0",NA,NA,2,"2020-12-22 01:50:11",2020-12-22
"11493130",NA,"parcel","1608505863","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","15500000000000000000000","cancelled","0x390e04d605251569e1c852352648d03fd2138314ac29c4c03b51caba732a9ffb",15500,"https://api.decentraland.org/v1/parcels/25/-33/map.png","0x08dc8561dbfb9caa0733127bcc3282daf1956742","0","25","-33",NA,"2020-12-22 01:50:11",2020-12-22
"11493021",NA,"parcel","1608504439","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","24500000000000000000000","open","0xbda41de4f130e313ac57a040d818fbdb603b94f0eef12a0332101fd4bcd7caf8",24500,"https://api.decentraland.org/v1/parcels/-40/24/map.png","0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92","0","-40","24",NA,"2020-12-22 01:50:11",2020-12-22
"11492978",NA,"parcel","1608503676","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","16500000000000000000000","open","0x2d080af6927abd2c092bab2a04e8d16ec9acc81f932751174a1e129dc8e31325",16500,"https://api.decentraland.org/v1/parcels/24/-84/map.png","0xf293dfe0ac79c2536b9426957ac8898d6c743717","0","24","-84",NA,"2020-12-22 01:50:11",2020-12-22
"11492661",NA,"parcel","1608499770","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","38000000000000000000000","open","0xce31521a9712173747c5f66966ce3ae9f1e6e42b0adf0a3535879defaf183eda",38000,"https://api.decentraland.org/v1/parcels/-130/20/map.png","0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92","0","-130","20",NA,"2020-12-22 01:50:11",2020-12-22
"11492581",NA,"ens","1608498659","0x2a187453064356c898cae034eaed119e1663acb8","8875000000000000000000","open","0x610d5aaa2af4e494cf0ebcaa33db3376c809eee6a2a35aee84635c38c651dc2f",8875,NA,"0xf3f1f5cc169b39d488341d8737f085a6c6be7316","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11492573",NA,"ens","1608498607","0x2a187453064356c898cae034eaed119e1663acb8","6875000000000000000000","open","0x24c3e4c336966a515d3585d3e41a2d5490f7991b5752852829b37da9ea0ff98d",6875,NA,"0xf3f1f5cc169b39d488341d8737f085a6c6be7316","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11492541",NA,"parcel","1608498229","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","15900000000000000000000","cancelled","0x3876a4d404b97cf64d79f4bfc6871fab6e7bfd2dda862a2e9e3091e725756902",15900,"https://api.decentraland.org/v1/parcels/24/-84/map.png","0xf293dfe0ac79c2536b9426957ac8898d6c743717","0","24","-84",NA,"2020-12-22 01:50:11",2020-12-22
"11492541",NA,"parcel","1608498229","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","15000000000000000000000","cancelled","0xcfb3d909ec0ba648d752ed7805274a8509567defc7ba741b47c2790e1ac59452",15000,"https://api.decentraland.org/v1/parcels/25/-33/map.png","0x08dc8561dbfb9caa0733127bcc3282daf1956742","0","25","-33",NA,"2020-12-22 01:50:11",2020-12-22
"11492463",NA,"parcel","1608497113","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","22000000000000000000000","open","0x1d6fa777ca73308d616365eae7444d6024f6d5745c280d63dfdaae918d81c0b2",22000,"https://api.decentraland.org/v1/parcels/-38/10/map.png","0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92","0","-38","10",NA,"2020-12-22 01:50:11",2020-12-22
"11492459",NA,"parcel","1608497064","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","25000000000000000000000","open","0xf11ce29c054a34acc293188abd0e853ca9893a157f853ab28cae71112b8e98c2",25000,"https://api.decentraland.org/v1/parcels/-52/-5/map.png","0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92","0","-52","-5",NA,"2020-12-22 01:50:11",2020-12-22
"11492456",NA,"parcel","1608497046","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","42000000000000000000000","open","0x29dccbb35b133b0379c865d4576d1f12b38bc6f4ba2f7761df1b555748db7069",42000,"https://api.decentraland.org/v1/parcels/74/-139/map.png","0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92","0","74","-139",NA,"2020-12-22 01:50:11",2020-12-22
"11492450",NA,"estate","1608496986","0x959e104e1a4db6317fa58f8295f586e1a978c297","65000000000000000000000","open","0x0e294201ad89f0ea8e88942fc38c88ff19a741bcbb9d9406207b9e8d718410a0",65000,"https://api.decentraland.org/v1/estates/1093/map.png","0x66bce5836241dd6c0ce2752520c9e4c723200c70","0",NA,NA,2,"2020-12-22 01:50:11",2020-12-22
"11495183",NA,"wearable","1608496816","0xd35147be6401dcb20811f2104c33de8e97ed6818","1100000000000000000000","cancelled","0x9a7c7acb578302d772fe2415ae4406171a930dad11385725e63836cbd57deedb",1100,"https://wearable-api.decentraland.org/v2/collections/dcl_launch/wearables/mana_eyewear/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11495202",NA,"wearable","1608496816","0xd35147be6401dcb20811f2104c33de8e97ed6818","1250000000000000000000","cancelled","0x44990b8258263f268bb720342f42fe4ac95921c2a6f608c68c0a98ef0168bd17",1250,"https://wearable-api.decentraland.org/v2/collections/dcl_launch/wearables/mana_eyewear/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11495830",NA,"wearable","1608496641","0xd35147be6401dcb20811f2104c33de8e97ed6818","1300000000000000000000","cancelled","0x841b08937621d114e281a6c0cf434e0f3735472a74fac0d37c424bdf29205d84",1300,"https://wearable-api.decentraland.org/v2/collections/dcl_launch/wearables/mana_eyewear/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11498026",NA,"wearable","1608496375","0x32b7495895264ac9d0b12d32afd435453458b1c6","700000000000000000000","cancelled","0x214e774fc5c64c47da7181c816bc82c8aadf8f472f54b6fade38b1a57635b24f",700,"https://wearable-api.decentraland.org/v2/collections/community_contest/wearables/cw_foam_big_hat/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11495193",NA,"wearable","1608496375","0x32b7495895264ac9d0b12d32afd435453458b1c6","4950000000000000000000","cancelled","0xa9a2755082a5b21bea9337aa15fb4752689e98e0f9e3b5c2e7aa58ca11d7259f",4950,"https://wearable-api.decentraland.org/v2/collections/community_contest/wearables/cw_aviator_coat_upper_body/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11498026",NA,"wearable","1608496375","0xd35147be6401dcb20811f2104c33de8e97ed6818","1300000000000000000000","cancelled","0xed68febb20dce5e4e89ee3f3dc6a10356f0b2320c15f21e5984f3985d8207d04",1300,"https://wearable-api.decentraland.org/v2/collections/dcl_launch/wearables/mana_eyewear/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11495193",NA,"wearable","1608496375","0x32b7495895264ac9d0b12d32afd435453458b1c6","4950000000000000000000","cancelled","0x984e2595b89c375c65eb51e693786edfb0cedba18c9b67092cca3c968771d3b3",4950,"https://wearable-api.decentraland.org/v2/collections/community_contest/wearables/cw_aviator_trousers_lower_body/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11495197",NA,"wearable","1608496206","0x201c3af8c471e5842428b74d1e7c0249adda2a92","650000000000000000000","cancelled","0x0195f85ffb33206b5253b7a4c4b99527d63f4cc123d1839e7a21e3338629bbb4",650,"https://wearable-api.decentraland.org/v2/collections/stay_safe/wearables/protection_mask_tiger_mask/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11494879","0x73deaeb8aa241b6fcdb992060ae43193cccbf638","wearable","1608496205","0x32b7495895264ac9d0b12d32afd435453458b1c6","650000000000000000000","sold","0x5a9e4ae50323a5390ffeaf1fe303d20707b00965837c84b1dadd5778f58f8989",650,"https://wearable-api.decentraland.org/v2/collections/community_contest/wearables/cw_orangegarment_upper_body/thumbnail","0x73deaeb8aa241b6fcdb992060ae43193cccbf638","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11495193",NA,"wearable","1608496122","0x201c3af8c471e5842428b74d1e7c0249adda2a92","650000000000000000000","cancelled","0x4413094b38f70ac4ef9281aeccdf6e961288ec231a620c3509072e28d1d649d1",650,"https://wearable-api.decentraland.org/v2/collections/stay_safe/wearables/protection_mask_african_mask/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11498026",NA,"wearable","1608496105","0x32b7495895264ac9d0b12d32afd435453458b1c6","900000000000000000000","cancelled","0xca50bf224b13432dc87add79f02cd8d83b5d4d9a66a63095d86c8ddb1671d639",900,"https://wearable-api.decentraland.org/v2/collections/community_contest/wearables/cw_bell_attendant_lower_body/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11495183",NA,"wearable","1608495995","0x6a99abebb48819d2abe92c5e4dc4f48dc09a3ee8","490000000000000000000","cancelled","0x042c7f50d0edfa33c7ed2aae623b7838778a82826c31cbd71531f144a66a2de1",490,"https://wearable-api.decentraland.org/v2/collections/moonshot_2020/wearables/ms_decentralgames_upper_body/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11492376",NA,"wearable","1608495988","0x201c3af8c471e5842428b74d1e7c0249adda2a92","650000000000000000000","open","0xb7ddf35672e4a797547fa778a1a171cc534225f3af157b0fe0701b7ff2518238",650,"https://wearable-api.decentraland.org/v2/collections/stay_safe/wearables/protection_mask_skull_mask/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11495193",NA,"wearable","1608495988","0x201c3af8c471e5842428b74d1e7c0249adda2a92","550000000000000000000","cancelled","0x32b9f3425d3454dda53fbf6131c59352c3fe89dcd8689173b4bda66742928580",550,"https://wearable-api.decentraland.org/v2/collections/stay_safe/wearables/protection_mask_abstract_mask/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11492376",NA,"wearable","1608495988","0x32b7495895264ac9d0b12d32afd435453458b1c6","550000000000000000000","open","0xd728ec69160d7474977f89a89f25d57218033d6c18c97b75144dc5d18c9b0846",550,"https://wearable-api.decentraland.org/v2/collections/community_contest/wearables/cw_yellowgarment_upper_body/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11495183",NA,"wearable","1608495936","0x32b7495895264ac9d0b12d32afd435453458b1c6","3400000000000000000000","cancelled","0x7d84ece4a720dc905db61bedd64d8bf438aa673957bcbb68eab31e8fa2f93c77",3400,"https://wearable-api.decentraland.org/v2/collections/community_contest/wearables/cw_bitcoinglasses_eyewear/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11495183",NA,"wearable","1608495895","0xd35147be6401dcb20811f2104c33de8e97ed6818","1100000000000000000000","cancelled","0x4ccb609127c3f43e4da14fa79d8dc5183fc02c65ce01911c8a1d37e1b0e4e7c7",1100,"https://wearable-api.decentraland.org/v2/collections/dcl_launch/wearables/mana_eyewear/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11495183",NA,"wearable","1608495883","0x32b7495895264ac9d0b12d32afd435453458b1c6","3050000000000000000000","cancelled","0xf7932cbf08f2cd192dd8f7bc6fee37bd2448a265b200ef2198c01cd4a80ed70e",3050,"https://wearable-api.decentraland.org/v2/collections/community_contest/wearables/cw_bitcoinglasses_eyewear/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
"11495179",NA,"wearable","1608495878","0xbf53c33235cbfc22cef5a61a83484b86342679c5","4990000000000000000000","cancelled","0x653bcab9e6308ea292d93e9b4172f90f51e8f2521d32a73d5b34a024b78144e8",4990,"https://wearable-api.decentraland.org/v2/collections/dg_summer_2020/wearables/dg_mink_fur_coat_upper_body/thumbnail","0x23be90335e79d3245615985d91f69814f98a0fab","0",NA,NA,NA,"2020-12-22 01:50:11",2020-12-22
