"index","bitex","rank","name","symbol","price","performance15min","performance1h","performance3h","performance1d","performance7d","performance1m","performance3m","performance6m","volatility","date","pk_dummy","date_time","pkey"
35.01,70.74,2,"Ethereum","ETH",213.87,0.66,0.33,0.79,1.1,7.71,24.96,-16.98,20.92,48.14,2020-05-20,"2020-05-20 02","2020-05-19 20:00:41","2020-05-20 02ETH"
34.72,69.91,2,"Ethereum","ETH",210.63,-0.2,-0.53,-0.21,-0.33,10.9,17.33,-18.76,19.28,53.68,2020-05-19,"2020-05-19 20","2020-05-19 14:00:38","2020-05-19 20ETH"
34.53,70.74,2,"Ethereum","ETH",212.56,-0.4,-0.55,-0.51,0.56,7.05,24.2,-17.49,20.18,47.27,2020-05-20,"2020-05-20 03","2020-05-19 21:00:39","2020-05-20 03ETH"
37.14,70.13,2,"Ethereum","ETH",211.25,0.21,0.28,0.66,0.42,11.23,17.68,-18.52,19.64,52.51,2020-05-19,"2020-05-19 21","2020-05-19 15:02:01","2020-05-19 21ETH"
33.95,70.64,2,"Ethereum","ETH",212.47,-0.42,-0.1,-0.33,1.45,7,24.14,-17.52,20.13,46.26,2020-05-20,"2020-05-20 04","2020-05-19 22:00:37","2020-05-20 04ETH"
33.95,70.64,2,"Ethereum","ETH",212.47,-0.42,-0.1,-0.33,1.45,7,24.14,-17.52,20.13,46.26,2020-05-20,"2020-05-20 04","2020-05-19 22:00:37","2020-05-20 04ETH"
33.33,70.62,2,"Ethereum","ETH",213.05,0.04,0.21,-0.32,1.55,7.29,24.48,-17.3,20.45,45.2,2020-05-20,"2020-05-20 05","2020-05-19 23:00:54","2020-05-20 05ETH"
36.59,69.91,2,"Ethereum","ETH",211.02,0.27,0.01,-0.35,-0.29,11.1,17.55,-18.61,19.5,51.41,2020-05-19,"2020-05-19 22","2020-05-19 16:00:50","2020-05-19 22ETH"
32.7,70.48,2,"Ethereum","ETH",212.52,-0.1,-0.31,-0.07,0.44,7.02,24.17,-17.5,20.15,44.25,2020-05-20,"2020-05-20 06","2020-05-20 00:00:37","2020-05-20 06ETH"
35.84,70.57,2,"Ethereum","ETH",211.89,-0.5,0.22,0.58,0.02,11.56,18.04,-18.28,20,50.6,2020-05-19,"2020-05-19 23","2020-05-19 17:00:46","2020-05-19 23ETH"
32.45,70.17,2,"Ethereum","ETH",211.67,-0.77,-0.4,-0.43,1.42,6.6,23.68,-17.83,19.68,47.24,2020-05-20,"2020-05-20 07","2020-05-20 01:01:09","2020-05-20 07ETH"
35.5,70.45,2,"Ethereum","ETH",213.72,0.85,0.71,1.29,0.24,12.52,19.05,-17.57,21.03,49.65,2020-05-20,"2020-05-20 00","2020-05-19 18:00:50","2020-05-20 00ETH"
32.14,70.6,2,"Ethereum","ETH",210.65,-0.63,-0.45,-1.19,0.41,6.08,23.08,-18.23,19.1,46.3,2020-05-20,"2020-05-20 08","2020-05-20 02:02:14","2020-05-20 08ETH"
35.31,70.71,2,"Ethereum","ETH",212.96,-0.1,-0.22,0.36,0.67,7.25,24.43,-17.33,20.4,48.98,2020-05-20,"2020-05-20 01","2020-05-19 19:01:37","2020-05-20 01ETH"
31.81,70.71,2,"Ethereum","ETH",212.61,0.13,0.21,0.04,0.72,7.07,24.22,-17.47,20.2,45.45,2020-05-20,"2020-05-20 09","2020-05-20 03:00:38","2020-05-20 09ETH"
35.01,70.74,2,"Ethereum","ETH",213.84,0.65,0.13,0.09,1.09,7.69,24.94,-16.99,20.9,48.14,2020-05-20,"2020-05-20 02","2020-05-19 20:00:47","2020-05-20 02ETH"
32.97,70.41,2,"Ethereum","ETH",212.73,1.54,0.52,0.54,2.11,7.13,24.29,-17.42,20.27,61.85,2020-05-20,"2020-05-20 10","2020-05-20 04:00:48","2020-05-20 10ETH"
34.53,70.74,2,"Ethereum","ETH",212.54,-0.41,-0.56,-0.52,0.55,7.04,24.18,-17.5,20.17,47.27,2020-05-20,"2020-05-20 03","2020-05-19 21:00:47","2020-05-20 03ETH"
32.51,70.43,2,"Ethereum","ETH",211.43,-0.18,-0.3,-0.35,-0.04,6.47,23.53,-17.93,19.54,60.41,2020-05-20,"2020-05-20 11","2020-05-20 05:00:45","2020-05-20 11ETH"
31.98,70.44,2,"Ethereum","ETH",211.86,0.22,0.22,0.1,0.63,6.69,23.78,-17.76,19.78,59.05,2020-05-20,"2020-05-20 12","2020-05-20 06:02:12","2020-05-20 12ETH"
31.36,70.22,2,"Ethereum","ETH",211.41,-0.76,0.26,-0.31,2.22,6.47,23.52,-17.94,19.53,57.76,2020-05-20,"2020-05-20 13","2020-05-20 07:00:49","2020-05-20 13ETH"
33.95,70.64,2,"Ethereum","ETH",212.49,-0.41,-0.09,-0.32,1.46,7.01,24.16,-17.52,20.14,46.26,2020-05-20,"2020-05-20 04","2020-05-19 22:00:39","2020-05-20 04ETH"
31.98,70.44,2,"Ethereum","ETH",211.86,0.22,0.22,0.1,0.63,6.69,23.78,-17.76,19.78,59.05,2020-05-20,"2020-05-20 12","2020-05-20 06:02:12","2020-05-20 12ETH"
31.36,70.22,2,"Ethereum","ETH",211.41,-0.76,0.26,-0.31,2.22,6.47,23.52,-17.94,19.53,57.76,2020-05-20,"2020-05-20 13","2020-05-20 07:00:49","2020-05-20 13ETH"
33.35,70.57,2,"Ethereum","ETH",213.06,0.04,0.22,-0.31,1.55,7.3,24.49,-17.29,20.46,45.2,2020-05-20,"2020-05-20 05","2020-05-19 23:00:42","2020-05-20 05ETH"
30.79,70.82,2,"Ethereum","ETH",212.94,0.22,0.32,0.74,1.31,7.24,24.42,-17.34,20.39,56.54,2020-05-20,"2020-05-20 14","2020-05-20 08:00:42","2020-05-20 14ETH"
32.7,70.48,2,"Ethereum","ETH",212.51,-0.1,-0.31,-0.08,0.44,7.02,24.17,-17.51,20.15,44.25,2020-05-20,"2020-05-20 06","2020-05-20 00:00:57","2020-05-20 06ETH"
30.79,70.82,2,"Ethereum","ETH",212.94,0.22,0.32,0.74,1.31,7.24,24.42,-17.34,20.39,56.54,2020-05-20,"2020-05-20 14","2020-05-20 08:00:42","2020-05-20 14ETH"
32.45,70.17,2,"Ethereum","ETH",211.67,-0.77,-0.4,-0.43,1.42,6.6,23.68,-17.83,19.68,47.24,2020-05-20,"2020-05-20 07","2020-05-20 01:01:03","2020-05-20 07ETH"
30.41,70.1,2,"Ethereum","ETH",211.92,-0.26,-0.14,0.51,0.83,6.72,23.82,-17.74,19.81,55.21,2020-05-20,"2020-05-20 15","2020-05-20 09:00:34","2020-05-20 15ETH"
32.17,70.56,2,"Ethereum","ETH",209.65,-1.1,-0.91,-1.65,-0.06,5.58,22.5,-18.62,18.54,46.3,2020-05-20,"2020-05-20 08","2020-05-20 02:00:40","2020-05-20 08ETH"
37.85,68.03,2,"Ethereum","ETH",206.39,-0.58,-2.76,-2.77,-1.8,3.94,20.59,-19.89,16.69,53.92,2020-05-20,"2020-05-20 16","2020-05-20 10:00:43","2020-05-20 16ETH"
31.81,70.71,2,"Ethereum","ETH",212.74,0.2,0.27,0.11,0.79,7.14,24.3,-17.42,20.28,45.45,2020-05-20,"2020-05-20 09","2020-05-20 03:00:51","2020-05-20 09ETH"
37.26,68.5,2,"Ethereum","ETH",207.65,0.44,0.67,-2.16,-1.05,4.57,21.33,-19.39,17.4,52.61,2020-05-20,"2020-05-20 17","2020-05-20 11:00:47","2020-05-20 17ETH"
36.78,68.87,2,"Ethereum","ETH",207.64,-0.01,0.36,-2.17,-1.06,4.57,21.32,-19.4,17.39,51.59,2020-05-20,"2020-05-20 18","2020-05-20 12:00:48","2020-05-20 18ETH"
36.78,68.87,2,"Ethereum","ETH",207.64,-0.01,0.36,-2.17,-1.06,4.57,21.32,-19.4,17.39,51.59,2020-05-20,"2020-05-20 18","2020-05-20 12:00:48","2020-05-20 18ETH"
32.97,70.41,2,"Ethereum","ETH",212.74,1.54,0.52,0.54,2.11,7.14,24.3,-17.42,20.28,61.85,2020-05-20,"2020-05-20 10","2020-05-20 04:00:49","2020-05-20 10ETH"
36.57,68.96,2,"Ethereum","ETH",208.01,0.54,0.23,0.86,-1.77,4.75,21.53,-19.26,17.6,50.59,2020-05-20,"2020-05-20 19","2020-05-20 13:00:33","2020-05-20 19ETH"
32.51,70.43,2,"Ethereum","ETH",211.55,-0.13,-0.24,-0.29,0.02,6.54,23.6,-17.88,19.61,60.41,2020-05-20,"2020-05-20 11","2020-05-20 05:01:03","2020-05-20 11ETH"
36.57,68.96,2,"Ethereum","ETH",208.01,0.54,0.23,0.86,-1.77,4.75,21.53,-19.26,17.6,50.59,2020-05-20,"2020-05-20 19","2020-05-20 13:00:33","2020-05-20 19ETH"
36.1,68.92,2,"Ethereum","ETH",208.67,0.96,0.68,0.86,-0.95,5.09,21.92,-19,17.98,49.5,2020-05-20,"2020-05-20 20","2020-05-20 14:00:54","2020-05-20 20ETH"
36.1,68.92,2,"Ethereum","ETH",208.67,0.96,0.68,0.86,-0.95,5.09,21.92,-19,17.98,49.5,2020-05-20,"2020-05-20 20","2020-05-20 14:00:54","2020-05-20 20ETH"
35.66,69.3,2,"Ethereum","ETH",207.54,-0.66,-0.84,0.13,-1.84,4.52,21.26,-19.44,17.34,48.23,2020-05-20,"2020-05-20 21","2020-05-20 15:04:58","2020-05-20 21ETH"
31.98,70.44,2,"Ethereum","ETH",211.5,0.05,0.05,-0.07,0.46,6.51,23.57,-17.9,19.58,59.05,2020-05-20,"2020-05-20 12","2020-05-20 06:00:46","2020-05-20 12ETH"
35.66,69.3,2,"Ethereum","ETH",207.54,-0.66,-0.84,0.13,-1.84,4.52,21.26,-19.44,17.34,48.23,2020-05-20,"2020-05-20 21","2020-05-20 15:04:58","2020-05-20 21ETH"
31.36,70.22,2,"Ethereum","ETH",211.39,-0.77,0.26,-0.32,2.21,6.46,23.51,-17.94,19.52,57.76,2020-05-20,"2020-05-20 13","2020-05-20 07:00:35","2020-05-20 13ETH"
35.15,69.12,2,"Ethereum","ETH",208.56,0.35,0.24,0.22,-1.72,5.03,21.86,-19.04,17.92,47.11,2020-05-20,"2020-05-20 22","2020-05-20 16:02:35","2020-05-20 22ETH"
34.5,69.05,2,"Ethereum","ETH",208.28,-0.02,0.1,0.09,-1.85,4.89,21.7,-19.15,17.76,46.08,2020-05-20,"2020-05-20 23","2020-05-20 17:00:48","2020-05-20 23ETH"
30.79,70.82,2,"Ethereum","ETH",212.96,0.23,0.33,0.75,1.32,7.25,24.43,-17.33,20.41,56.54,2020-05-20,"2020-05-20 14","2020-05-20 08:00:40","2020-05-20 14ETH"
33.8,69.22,2,"Ethereum","ETH",208.96,-0.06,0.49,-0.16,-2.2,5.23,22.09,-18.89,18.14,45.01,2020-05-21,"2020-05-21 00","2020-05-20 18:01:07","2020-05-21 00ETH"
33.13,69.28,2,"Ethereum","ETH",210.12,0.02,0.65,0.99,-1.43,6.52,23.65,-20.6,29.01,43.91,2020-05-21,"2020-05-21 01","2020-05-20 19:01:18","2020-05-21 01ETH"
33.13,69.28,2,"Ethereum","ETH",210.12,0.02,0.65,0.99,-1.43,6.52,23.65,-20.6,29.01,43.91,2020-05-21,"2020-05-21 01","2020-05-20 19:01:18","2020-05-21 01ETH"
30.41,70.1,2,"Ethereum","ETH",211.91,-0.27,-0.14,0.5,0.83,6.72,23.81,-17.74,19.81,55.21,2020-05-20,"2020-05-20 15","2020-05-20 09:00:39","2020-05-20 15ETH"
32.4,69.23,2,"Ethereum","ETH",209.63,-0.08,0.21,0.42,-1.43,6.27,23.36,-20.78,28.71,42.79,2020-05-21,"2020-05-21 02","2020-05-20 20:06:09","2020-05-21 02ETH"
37.85,68.03,2,"Ethereum","ETH",206.39,-0.58,-2.76,-2.77,-1.8,3.94,20.59,-19.89,16.69,53.92,2020-05-20,"2020-05-20 16","2020-05-20 10:00:41","2020-05-20 16ETH"
31.75,68.93,2,"Ethereum","ETH",208.67,-0.25,-0.23,-0.04,-1.88,5.78,22.8,-21.15,28.12,41.81,2020-05-21,"2020-05-21 03","2020-05-20 21:01:17","2020-05-21 03ETH"
31.75,68.93,2,"Ethereum","ETH",208.67,-0.25,-0.23,-0.04,-1.88,5.78,22.8,-21.15,28.12,41.81,2020-05-21,"2020-05-21 03","2020-05-20 21:01:17","2020-05-21 03ETH"
37.26,68.5,2,"Ethereum","ETH",207.61,0.42,0.65,-2.18,-1.07,4.55,21.3,-19.41,17.38,52.61,2020-05-20,"2020-05-20 17","2020-05-20 11:00:53","2020-05-20 17ETH"
31.22,68.8,2,"Ethereum","ETH",208.56,-0.2,-0.16,-0.66,-1.9,5.73,22.74,-21.19,28.06,40.81,2020-05-21,"2020-05-21 04","2020-05-20 22:00:40","2020-05-21 04ETH"
31.22,68.8,2,"Ethereum","ETH",208.56,-0.2,-0.16,-0.66,-1.9,5.73,22.74,-21.19,28.06,40.81,2020-05-21,"2020-05-21 04","2020-05-20 22:00:40","2020-05-21 04ETH"
37.04,69.02,2,"Ethereum","ETH",209.04,0.54,0.19,-0.05,-1.94,5.97,23.02,-21.01,28.35,39.85,2020-05-21,"2020-05-21 05","2020-05-20 23:00:43","2020-05-21 05ETH"
36.78,68.87,2,"Ethereum","ETH",207.64,-0.01,0.36,-2.17,-1.06,4.57,21.32,-19.4,17.39,51.59,2020-05-20,"2020-05-20 18","2020-05-20 12:00:46","2020-05-20 18ETH"
36.48,69.06,2,"Ethereum","ETH",209.07,-0.35,-0.06,0.08,-1.62,5.99,23.04,-20.99,28.37,38.93,2020-05-21,"2020-05-21 06","2020-05-21 00:00:57","2020-05-21 06ETH"
36.48,69.06,2,"Ethereum","ETH",209.07,-0.35,-0.06,0.08,-1.62,5.99,23.04,-20.99,28.37,38.93,2020-05-21,"2020-05-21 06","2020-05-21 00:00:57","2020-05-21 06ETH"
36.57,68.96,2,"Ethereum","ETH",207.99,0.53,0.22,0.85,-1.78,4.74,21.52,-19.26,17.59,50.59,2020-05-20,"2020-05-20 19","2020-05-20 13:00:36","2020-05-20 19ETH"
35.74,68.8,2,"Ethereum","ETH",208.43,-0.45,-0.39,-0.1,-1.49,5.66,22.66,-21.24,27.98,38.12,2020-05-21,"2020-05-21 07","2020-05-21 01:00:47","2020-05-21 07ETH"
35.74,68.8,2,"Ethereum","ETH",208.43,-0.45,-0.39,-0.1,-1.49,5.66,22.66,-21.24,27.98,38.12,2020-05-21,"2020-05-21 07","2020-05-21 01:00:47","2020-05-21 07ETH"
36.1,68.92,2,"Ethereum","ETH",208.67,0.96,0.68,0.86,-0.95,5.09,21.92,-19,17.98,49.5,2020-05-20,"2020-05-20 20","2020-05-20 14:00:36","2020-05-20 20ETH"
35.68,69.25,2,"Ethereum","ETH",209.17,0.54,0.51,0.79,-0.87,5.34,22.21,-18.81,18.26,48.32,2020-05-20,"2020-05-20 21","2020-05-20 15:00:53","2020-05-20 21ETH"
35.16,69.1,2,"Ethereum","ETH",208.38,-0.09,-0.43,0.54,-1.44,4.94,21.75,-19.11,17.81,47.21,2020-05-20,"2020-05-20 22","2020-05-20 16:00:37","2020-05-20 22ETH"
35.17,68.59,2,"Ethereum","ETH",207.52,-0.43,-0.54,-0.8,-2.19,5.2,22.12,-21.58,27.42,37.43,2020-05-21,"2020-05-21 08","2020-05-21 02:00:53","2020-05-21 08ETH"
35.17,68.59,2,"Ethereum","ETH",207.52,-0.43,-0.54,-0.8,-2.19,5.2,22.12,-21.58,27.42,37.43,2020-05-21,"2020-05-21 08","2020-05-21 02:00:53","2020-05-21 08ETH"
34.5,69.05,2,"Ethereum","ETH",208.26,-0.03,0.09,0.08,-1.86,4.88,21.68,-19.16,17.75,46.08,2020-05-20,"2020-05-20 23","2020-05-20 17:00:46","2020-05-20 23ETH"
39.99,68,2,"Ethereum","ETH",205.2,0.6,-1.02,-1.94,-3.04,4.02,20.76,-22.46,25.99,36.54,2020-05-21,"2020-05-21 09","2020-05-21 03:00:46","2020-05-21 09ETH"
33.8,69.22,2,"Ethereum","ETH",208.96,-0.06,0.49,-0.16,-2.2,5.23,22.09,-18.89,18.14,45.01,2020-05-21,"2020-05-21 00","2020-05-20 18:00:54","2020-05-21 00ETH"
48,67.5,2,"Ethereum","ETH",204.75,-0.5,-0.33,-1.86,-3.44,3.8,20.5,-22.63,25.72,35.87,2020-05-21,"2020-05-21 10","2020-05-21 04:00:49","2020-05-21 10ETH"
33.13,69.28,2,"Ethereum","ETH",210.15,0.03,0.67,1,-1.42,6.53,23.67,-20.59,29.04,43.91,2020-05-21,"2020-05-21 01","2020-05-20 19:01:11","2020-05-21 01ETH"
47.3,67.81,2,"Ethereum","ETH",205.68,-0.01,-0.12,0.12,-2.45,4.27,21.04,-22.28,26.29,35.14,2020-05-21,"2020-05-21 11","2020-05-21 05:00:38","2020-05-21 11ETH"
47.46,67.99,2,"Ethereum","ETH",206.99,0.2,0.55,0.95,-2.48,4.93,21.81,-21.78,27.1,34.43,2020-05-21,"2020-05-21 12","2020-05-21 06:03:25","2020-05-21 12ETH"
32.41,69.27,2,"Ethereum","ETH",209.19,-0.26,-0.35,0.6,-2.12,6.05,23.11,-20.95,28.45,42.87,2020-05-21,"2020-05-21 02","2020-05-20 20:00:39","2020-05-21 02ETH"
47.46,67.99,2,"Ethereum","ETH",206.99,0.2,0.55,0.95,-2.48,4.93,21.81,-21.78,27.1,34.43,2020-05-21,"2020-05-21 12","2020-05-21 06:03:25","2020-05-21 12ETH"
31.75,68.93,2,"Ethereum","ETH",208.63,-0.26,-0.25,-0.06,-1.9,5.76,22.78,-21.16,28.1,41.81,2020-05-21,"2020-05-21 03","2020-05-20 21:01:13","2020-05-21 03ETH"
47.25,67.89,2,"Ethereum","ETH",205.15,-0.04,-0.35,0.05,-3.35,4,20.73,-22.48,25.97,33.71,2020-05-21,"2020-05-21 13","2020-05-21 07:02:55","2020-05-21 13ETH"
31.22,68.8,2,"Ethereum","ETH",208.56,-0.2,-0.16,-0.66,-1.9,5.73,22.74,-21.19,28.06,40.81,2020-05-21,"2020-05-21 04","2020-05-20 22:00:47","2020-05-21 04ETH"
46.51,67.4,2,"Ethereum","ETH",204.05,-0.27,-0.74,-0.98,-3.84,3.44,20.08,-22.89,25.29,33.07,2020-05-21,"2020-05-21 14","2020-05-21 08:00:50","2020-05-21 14ETH"
46.51,67.4,2,"Ethereum","ETH",204.05,-0.27,-0.74,-0.98,-3.84,3.44,20.08,-22.89,25.29,33.07,2020-05-21,"2020-05-21 14","2020-05-21 08:00:50","2020-05-21 14ETH"
50.03,66.05,2,"Ethereum","ETH",199.43,0.9,-2.31,-3.13,-6.03,1.1,17.36,-24.64,22.45,33.86,2020-05-21,"2020-05-21 15","2020-05-21 09:02:48","2020-05-21 15ETH"
37.04,69.02,2,"Ethereum","ETH",209.04,0.54,0.19,-0.05,-1.94,5.97,23.02,-21.01,28.35,39.85,2020-05-21,"2020-05-21 05","2020-05-20 23:00:45","2020-05-21 05ETH"
49.62,66.02,2,"Ethereum","ETH",198.4,-0.33,-0.6,-3.49,-3.8,0.57,16.76,-25.03,21.82,33.95,2020-05-21,"2020-05-21 16","2020-05-21 10:00:50","2020-05-21 16ETH"
36.48,69.06,2,"Ethereum","ETH",209.08,-0.35,-0.06,0.08,-1.62,5.99,23.04,-20.99,28.37,38.93,2020-05-21,"2020-05-21 06","2020-05-21 00:00:46","2020-05-21 06ETH"
49.85,66.11,2,"Ethereum","ETH",199.1,-0.19,-0.07,-0.25,-4.06,0.93,17.17,-24.76,22.25,34.28,2020-05-21,"2020-05-21 17","2020-05-21 11:02:12","2020-05-21 17ETH"
35.74,68.8,2,"Ethereum","ETH",208.43,-0.45,-0.39,-0.1,-1.49,5.66,22.66,-21.24,27.98,38.12,2020-05-21,"2020-05-21 07","2020-05-21 01:00:51","2020-05-21 07ETH"
49.71,65.57,2,"Ethereum","ETH",197.46,-0.67,-0.89,-1.07,-4.85,0.1,16.2,-25.38,21.24,36.66,2020-05-21,"2020-05-21 18","2020-05-21 12:00:50","2020-05-21 18ETH"
35.17,68.59,2,"Ethereum","ETH",207.52,-0.43,-0.54,-0.8,-2.19,5.2,22.12,-21.58,27.42,37.43,2020-05-21,"2020-05-21 08","2020-05-21 02:00:55","2020-05-21 08ETH"
56.4,64.55,2,"Ethereum","ETH",192.58,-1.45,-2.51,-3.22,-7.09,-2.38,13.33,-27.23,18.24,51.27,2020-05-21,"2020-05-21 19","2020-05-21 13:00:41","2020-05-21 19ETH"
39.99,68,2,"Ethereum","ETH",205.2,0.6,-1.02,-1.94,-3.04,4.02,20.76,-22.46,25.99,36.54,2020-05-21,"2020-05-21 09","2020-05-21 03:00:54","2020-05-21 09ETH"
55.95,66.08,2,"Ethereum","ETH",198.15,0.29,2.85,-0.55,-4.78,0.45,16.61,-25.12,21.66,51.25,2020-05-21,"2020-05-21 20","2020-05-21 14:00:32","2020-05-21 20ETH"
55.31,66,2,"Ethereum","ETH",198.6,0.33,0.28,0.54,-5.11,0.67,16.87,-24.95,21.94,50.72,2020-05-21,"2020-05-21 21","2020-05-21 15:00:45","2020-05-21 21ETH"
48,67.5,2,"Ethereum","ETH",204.69,-0.53,-0.36,-1.89,-3.47,3.76,20.46,-22.65,25.68,35.87,2020-05-21,"2020-05-21 10","2020-05-21 04:00:58","2020-05-21 10ETH"
47.3,67.81,2,"Ethereum","ETH",205.68,-0.01,-0.12,0.12,-2.45,4.27,21.04,-22.28,26.29,35.14,2020-05-21,"2020-05-21 11","2020-05-21 05:00:33","2020-05-21 11ETH"
46.47,67.29,2,"Ethereum","ETH",203.65,NA,0.18,0.34,-0.24,7.75,12.1,-22.2,33.86,41.51,2020-05-22,"2020-05-22 14","2020-05-22 08:00:42","2020-05-22 14ETH"
46.47,67.29,2,"Ethereum","ETH",203.65,NA,0.18,0.34,-0.24,7.75,12.1,-22.2,33.86,41.51,2020-05-22,"2020-05-22 14","2020-05-22 08:00:42","2020-05-22 14ETH"
47.46,67.99,2,"Ethereum","ETH",206.38,-0.31,0.14,0.46,-2.12,4.62,21.45,-22.01,26.72,34.43,2020-05-21,"2020-05-21 12","2020-05-21 06:00:55","2020-05-21 12ETH"
46.47,66.92,2,"Ethereum","ETH",202.68,-0.28,0.33,-0.24,1.55,7.24,11.57,-22.57,33.22,41.51,2020-05-22,"2020-05-22 15","2020-05-22 09:00:38","2020-05-22 15ETH"
47.27,67.92,2,"Ethereum","ETH",205.46,0.11,-0.2,0.2,-3.21,4.15,20.91,-22.36,26.15,33.71,2020-05-21,"2020-05-21 13","2020-05-21 07:00:55","2020-05-21 13ETH"
46.48,67.38,2,"Ethereum","ETH",205.3,0.14,1.27,0.93,3.18,8.62,13.01,-21.57,34.95,41.51,2020-05-22,"2020-05-22 16","2020-05-22 10:00:46","2020-05-22 16ETH"
46.48,67.38,2,"Ethereum","ETH",205.3,0.14,1.27,0.93,3.18,8.62,13.01,-21.57,34.95,41.51,2020-05-22,"2020-05-22 16","2020-05-22 10:00:46","2020-05-22 16ETH"
46.51,67.4,2,"Ethereum","ETH",204.02,-0.29,-0.76,-1,-3.86,3.42,20.06,-22.9,25.27,33.07,2020-05-21,"2020-05-21 14","2020-05-21 08:00:45","2020-05-21 14ETH"
46.48,67.64,2,"Ethereum","ETH",207.45,0.75,1.33,2.69,4.12,9.76,14.19,-20.75,36.36,41.51,2020-05-22,"2020-05-22 17","2020-05-22 11:00:49","2020-05-22 17ETH"
46.49,67.34,2,"Ethereum","ETH",207.53,0.12,0.11,1.37,7.73,9.8,14.24,-20.72,36.41,41.51,2020-05-22,"2020-05-22 18","2020-05-22 12:01:06","2020-05-22 18ETH"
46.49,67.34,2,"Ethereum","ETH",207.53,0.12,0.11,1.37,7.73,9.8,14.24,-20.72,36.41,41.51,2020-05-22,"2020-05-22 18","2020-05-22 12:01:06","2020-05-22 18ETH"
50.12,66.06,2,"Ethereum","ETH",199.38,0.88,-2.34,-3.15,-6.06,1.07,17.33,-24.66,22.42,33.86,2020-05-21,"2020-05-21 15","2020-05-21 09:00:43","2020-05-21 15ETH"
41.34,67.2,2,"Ethereum","ETH",208.81,-0.14,0.73,2,8.39,10.48,14.94,-20.23,37.25,61.12,2020-05-22,"2020-05-22 19","2020-05-22 13:00:42","2020-05-22 19ETH"
41.34,67.2,2,"Ethereum","ETH",208.81,-0.14,0.73,2,8.39,10.48,14.94,-20.23,37.25,61.12,2020-05-22,"2020-05-22 19","2020-05-22 13:00:42","2020-05-22 19ETH"
45.03,67.26,2,"Ethereum","ETH",209.74,0.28,0.26,1.1,5.91,10.97,15.45,-19.87,37.86,104.29,2020-05-22,"2020-05-22 20","2020-05-22 14:00:50","2020-05-22 20ETH"
44.32,67.47,2,"Ethereum","ETH",210.46,-0.06,-1.24,1.52,6.01,11.35,15.85,-19.6,38.34,102.48,2020-05-22,"2020-05-22 21","2020-05-22 15:00:56","2020-05-22 21ETH"
45.68,67.41,2,"Ethereum","ETH",213.21,-0.09,1.34,1.92,7.69,12.81,17.36,-18.55,40.14,121.29,2020-05-22,"2020-05-22 22","2020-05-22 16:00:47","2020-05-22 22ETH"
49.85,66.13,2,"Ethereum","ETH",198.99,-0.19,-0.12,-2.53,-3.82,0.87,17.1,-24.8,22.18,33.77,2020-05-21,"2020-05-21 17","2020-05-21 11:02:30","2020-05-21 17ETH"
44.65,67.29,2,"Ethereum","ETH",212.22,-0.46,-1.19,-0.42,6.42,12.28,16.82,-18.93,39.49,119.62,2020-05-22,"2020-05-22 23","2020-05-22 17:00:37","2020-05-22 23ETH"
44.65,67.29,2,"Ethereum","ETH",212.22,-0.46,-1.19,-0.42,6.42,12.28,16.82,-18.93,39.49,119.62,2020-05-22,"2020-05-22 23","2020-05-22 17:00:37","2020-05-22 23ETH"
49.71,65.57,2,"Ethereum","ETH",197.42,-0.68,-0.91,-1.08,-4.87,0.08,16.18,-25.4,21.22,36.66,2020-05-21,"2020-05-21 18","2020-05-21 12:01:07","2020-05-21 18ETH"
44.18,67.09,2,"Ethereum","ETH",208.81,-1.03,-1.54,-0.75,5.3,10.48,14.94,-20.23,37.25,117.55,2020-05-23,"2020-05-23 00","2020-05-22 18:00:40","2020-05-23 00ETH"
44.18,67.09,2,"Ethereum","ETH",208.81,-1.03,-1.54,-0.75,5.3,10.48,14.94,-20.23,37.25,117.55,2020-05-23,"2020-05-23 00","2020-05-22 18:00:40","2020-05-23 00ETH"
56.4,64.55,2,"Ethereum","ETH",192.55,-1.47,-2.53,-3.23,-7.1,-2.39,13.31,-27.24,18.22,51.27,2020-05-21,"2020-05-21 19","2020-05-21 13:00:35","2020-05-21 19ETH"
43.06,67.72,2,"Ethereum","ETH",210.32,-0.67,-0.69,-0.83,5.84,10.83,14.12,-23.36,35.33,115.25,2020-05-23,"2020-05-23 01","2020-05-22 19:01:20","2020-05-23 01ETH"
55.95,66.08,2,"Ethereum","ETH",198.15,0.29,2.85,-0.55,-4.78,0.45,16.61,-25.12,21.66,51.25,2020-05-21,"2020-05-21 20","2020-05-21 14:00:35","2020-05-21 20ETH"
41.96,67.77,2,"Ethereum","ETH",210.11,-0.6,-0.79,-0.93,5.73,10.72,14.01,-23.43,35.19,113.22,2020-05-23,"2020-05-23 02","2020-05-22 20:01:02","2020-05-23 02ETH"
41.22,67.88,2,"Ethereum","ETH",213.7,1.05,1.69,1.5,7.73,12.61,15.96,-22.12,37.5,111,2020-05-23,"2020-05-23 03","2020-05-22 21:03:05","2020-05-23 03ETH"
55.31,66,2,"Ethereum","ETH",198.59,0.33,0.28,0.53,-5.11,0.67,16.87,-24.95,21.94,50.72,2020-05-21,"2020-05-21 21","2020-05-21 15:00:46","2020-05-21 21ETH"
40.38,67.81,2,"Ethereum","ETH",213.41,0.55,0.24,0.77,8.39,12.46,15.8,-22.23,37.32,109.19,2020-05-23,"2020-05-23 04","2020-05-22 22:00:48","2020-05-23 04ETH"
