"Index","BITEX","Rank","Name","Symbol","Price","Performance15min","Performance1h","Performance3h","Performance1d","Performance7d","Performance1m","Performance3m","Performance6m","Volatility","Date","pkDummy","DateTime","pkey"
44.93,52.32,1,"Bitcoin","BTC",6904.1,-0.14,0.12,-0.44,-0.56,0.75,-13.29,-13.88,-17.2,39.84,"2020-04-11","2020-04-11 09","2020-04-11 03:00:50","2020-04-11 09BTC"
30.55,53.63,1,"Bitcoin","BTC",7098.8,0.76,0.13,1.22,3.9,4.69,37.6,-13.12,-14.74,26.86,"2020-04-12","2020-04-12 19","2020-04-12 13:00:43","2020-04-12 19BTC"
30.55,53.63,1,"Bitcoin","BTC",7098.8,0.76,0.13,1.22,3.9,4.69,37.6,-13.12,-14.74,26.86,"2020-04-12","2020-04-12 19","2020-04-12 13:00:43","2020-04-12 19BTC"
30.16,53.66,1,"Bitcoin","BTC",7082.7,-0.14,-0.22,-0.51,3.6,4.46,37.29,-13.32,-14.93,26.64,"2020-04-12","2020-04-12 20","2020-04-12 14:00:32","2020-04-12 20BTC"
30.16,53.66,1,"Bitcoin","BTC",7082.7,-0.14,-0.22,-0.51,3.6,4.46,37.29,-13.32,-14.93,26.64,"2020-04-12","2020-04-12 20","2020-04-12 14:00:32","2020-04-12 20BTC"
44.34,52.09,1,"Bitcoin","BTC",6864,0.1,-0.54,-0.96,-0.9,0.17,-13.8,-14.38,-17.68,39.39,"2020-04-11","2020-04-11 10","2020-04-11 04:01:03","2020-04-11 10BTC"
29.76,53.72,1,"Bitcoin","BTC",7101.3,-0.07,0.38,0.16,4.26,4.73,37.65,-13.09,-14.71,26.4,"2020-04-12","2020-04-12 21","2020-04-12 15:00:45","2020-04-12 21BTC"
29.76,53.72,1,"Bitcoin","BTC",7101.3,-0.07,0.38,0.16,4.26,4.73,37.65,-13.09,-14.71,26.4,"2020-04-12","2020-04-12 21","2020-04-12 15:00:45","2020-04-12 21BTC"
43.81,51.95,1,"Bitcoin","BTC",6870.9,0.13,0.09,-0.36,-1.2,0.27,-13.71,-14.29,-17.6,39.02,"2020-04-11","2020-04-11 11","2020-04-11 05:00:42","2020-04-11 11BTC"
29.66,53.75,1,"Bitcoin","BTC",7103,-0.29,0.06,0.07,3.35,4.75,37.68,-13.07,-14.69,26.09,"2020-04-12","2020-04-12 22","2020-04-12 16:00:40","2020-04-12 22BTC"
43.24,52.22,1,"Bitcoin","BTC",6893.9,0.01,0.33,-0.11,-0.39,0.6,-13.42,-14,-17.33,38.54,"2020-04-11","2020-04-11 12","2020-04-11 06:00:32","2020-04-11 12BTC"
29.02,53.07,1,"Bitcoin","BTC",7020.5,0.23,-1.05,-0.77,1.95,3.54,36.08,-14.08,-15.68,25.57,"2020-04-12","2020-04-12 23","2020-04-12 17:00:34","2020-04-12 23BTC"
29.02,53.07,1,"Bitcoin","BTC",7020.5,0.23,-1.05,-0.77,1.95,3.54,36.08,-14.08,-15.68,25.57,"2020-04-12","2020-04-12 23","2020-04-12 17:00:34","2020-04-12 23BTC"
28.33,52.51,1,"Bitcoin","BTC",6906.8,-1.32,-1.62,-2.71,0.11,1.86,33.88,-15.47,-17.04,24.88,"2020-04-13","2020-04-13 00","2020-04-12 18:00:39","2020-04-13 00BTC"
28.33,52.51,1,"Bitcoin","BTC",6906.8,-1.32,-1.62,-2.71,0.11,1.86,33.88,-15.47,-17.04,24.88,"2020-04-13","2020-04-13 00","2020-04-12 18:00:39","2020-04-13 00BTC"
42.63,52.12,1,"Bitcoin","BTC",6888.1,0.04,-0.08,0.34,-0.76,0.52,-13.49,-14.08,-17.39,38.07,"2020-04-11","2020-04-11 13","2020-04-11 07:00:39","2020-04-11 13BTC"
45.77,51.15,1,"Bitcoin","BTC",6750,1.04,-2.5,-4.86,-2.1,-7.81,22.71,-16.76,-19.3,44.38,"2020-04-13","2020-04-13 01","2020-04-12 19:00:52","2020-04-13 01BTC"
45.77,51.15,1,"Bitcoin","BTC",6750,1.04,-2.5,-4.86,-2.1,-7.81,22.71,-16.76,-19.3,44.38,"2020-04-13","2020-04-13 01","2020-04-12 19:00:52","2020-04-13 01BTC"
45.41,50.75,1,"Bitcoin","BTC",6709.3,-0.17,-0.66,-4.43,-2.48,-8.37,21.97,-17.26,-19.79,44.04,"2020-04-13","2020-04-13 02","2020-04-12 20:01:26","2020-04-13 02BTC"
43.46,51.71,1,"Bitcoin","BTC",6829.8,NA,-0.28,-0.72,-0.61,-0.33,-14.23,-14.8,-18.09,37.71,"2020-04-11","2020-04-11 17","2020-04-11 11:01:48","2020-04-11 17BTC"
43.43,51.73,1,"Bitcoin","BTC",6834.3,0.1,0.08,-0.45,-0.69,-0.27,-14.17,-14.75,-18.04,37.5,"2020-04-11","2020-04-11 18","2020-04-11 12:00:46","2020-04-11 18BTC"
45.08,51.02,1,"Bitcoin","BTC",6745.6,0.35,0.68,-2.56,-1.37,-7.87,22.63,-16.81,-19.35,43.73,"2020-04-13","2020-04-13 03","2020-04-12 21:00:59","2020-04-13 03BTC"
45.08,51.02,1,"Bitcoin","BTC",6745.6,0.35,0.68,-2.56,-1.37,-7.87,22.63,-16.81,-19.35,43.73,"2020-04-13","2020-04-13 03","2020-04-12 21:00:59","2020-04-13 03BTC"
41.85,51.63,1,"Bitcoin","BTC",6821.6,-0.12,-0.06,-0.4,-1.57,-0.45,-14.33,-14.91,-18.19,36.08,"2020-04-11","2020-04-11 19","2020-04-11 13:00:41","2020-04-11 19BTC"
44.73,50.77,1,"Bitcoin","BTC",6709.7,-0.2,-0.47,-0.65,-1.58,-8.36,21.98,-17.25,-19.78,43.36,"2020-04-13","2020-04-13 04","2020-04-12 22:00:38","2020-04-13 04BTC"
44.73,50.77,1,"Bitcoin","BTC",6709.7,-0.2,-0.47,-0.65,-1.58,-8.36,21.98,-17.25,-19.78,43.36,"2020-04-13","2020-04-13 04","2020-04-12 22:00:38","2020-04-13 04BTC"
41.5,51.52,1,"Bitcoin","BTC",6821.3,-0.11,-0.16,-0.11,-1.17,-0.46,-14.33,-14.91,-18.2,35.8,"2020-04-11","2020-04-11 20","2020-04-11 14:00:35","2020-04-11 20BTC"
44.65,50.98,1,"Bitcoin","BTC",6738.3,0.61,0.38,0.57,-1.61,-7.97,22.5,-16.9,-19.44,43.05,"2020-04-13","2020-04-13 05","2020-04-12 23:00:34","2020-04-13 05BTC"
44.65,50.98,1,"Bitcoin","BTC",6738.3,0.61,0.38,0.57,-1.61,-7.97,22.5,-16.9,-19.44,43.05,"2020-04-13","2020-04-13 05","2020-04-12 23:00:34","2020-04-13 05BTC"
41.39,51.4,1,"Bitcoin","BTC",6814.7,0.22,-0.32,-0.16,-1.72,-0.55,-14.41,-14.99,-18.27,35.58,"2020-04-11","2020-04-11 21","2020-04-11 15:00:31","2020-04-11 21BTC"
44.17,50.96,1,"Bitcoin","BTC",6748.7,0.35,0.23,0.11,-1.83,-7.83,22.69,-16.77,-19.32,42.6,"2020-04-13","2020-04-13 06","2020-04-13 00:00:51","2020-04-13 06BTC"
40.95,52.06,1,"Bitcoin","BTC",6877.8,0.29,0.07,0.6,0.08,0.37,-13.62,-14.21,-17.52,35.24,"2020-04-11","2020-04-11 22","2020-04-11 16:09:14","2020-04-11 22BTC"
43.66,51.2,1,"Bitcoin","BTC",6781,0.31,0.72,1.02,-0.68,-7.39,23.27,-16.37,-18.93,42.14,"2020-04-13","2020-04-13 07","2020-04-13 01:00:57","2020-04-13 07BTC"
40.45,52.09,1,"Bitcoin","BTC",6887.8,0.03,0.22,0.75,0.23,0.52,-13.5,-14.08,-17.4,34.83,"2020-04-11","2020-04-11 23","2020-04-11 17:00:48","2020-04-11 23BTC"
43.71,50.87,1,"Bitcoin","BTC",6753.8,0.54,-0.25,0.3,-1.46,-7.76,22.78,-16.71,-19.26,41.68,"2020-04-13","2020-04-13 08","2020-04-13 02:00:55","2020-04-13 08BTC"
43.71,50.87,1,"Bitcoin","BTC",6753.8,0.54,-0.25,0.3,-1.46,-7.76,22.78,-16.71,-19.26,41.68,"2020-04-13","2020-04-13 08","2020-04-13 02:00:55","2020-04-13 08BTC"
39.82,52.24,1,"Bitcoin","BTC",6905.9,0.16,0.29,1.39,0.32,0.78,-13.27,-13.86,-17.18,34.27,"2020-04-12","2020-04-12 00","2020-04-11 18:01:36","2020-04-12 00BTC"
43.31,50.99,1,"Bitcoin","BTC",6761.3,0.2,0.08,0.43,-1.37,-7.66,22.92,-16.62,-19.17,41.22,"2020-04-13","2020-04-13 09","2020-04-13 03:00:46","2020-04-13 09BTC"
43.31,50.99,1,"Bitcoin","BTC",6761.3,0.2,0.08,0.43,-1.37,-7.66,22.92,-16.62,-19.17,41.22,"2020-04-13","2020-04-13 09","2020-04-13 03:00:46","2020-04-13 09BTC"
39.15,52.15,1,"Bitcoin","BTC",6899.2,0.34,0,0.38,-0.3,1.75,33.73,-15.56,-17.13,33.71,"2020-04-12","2020-04-12 01","2020-04-11 19:00:36","2020-04-12 01BTC"
42.92,50.73,1,"Bitcoin","BTC",6728.3,0.39,-0.11,-0.41,-2.09,-8.11,22.31,-17.02,-19.56,40.87,"2020-04-13","2020-04-13 10","2020-04-13 04:01:00","2020-04-13 10BTC"
38.54,52.11,1,"Bitcoin","BTC",6882.4,0.16,-0.19,-0.05,-0.74,1.5,33.4,-15.77,-17.34,33.19,"2020-04-12","2020-04-12 02","2020-04-11 20:00:31","2020-04-12 02BTC"
43.02,51.04,1,"Bitcoin","BTC",6761.9,0.23,0.39,0.09,-1.6,-7.65,22.93,-16.61,-19.16,40.4,"2020-04-13","2020-04-13 11","2020-04-13 05:00:56","2020-04-13 11BTC"
43.02,51.04,1,"Bitcoin","BTC",6761.9,0.23,0.39,0.09,-1.6,-7.65,22.93,-16.61,-19.16,40.4,"2020-04-13","2020-04-13 11","2020-04-13 05:00:56","2020-04-13 11BTC"
43.02,51.64,1,"Bitcoin","BTC",6821.2,-0.13,1.01,0.71,-0.61,-6.84,24,-15.88,-18.45,39.8,"2020-04-13","2020-04-13 12","2020-04-13 06:00:58","2020-04-13 12BTC"
38.1,51.73,1,"Bitcoin","BTC",6848.4,0.25,0.14,-0.68,-1.03,1,32.74,-16.19,-17.74,32.87,"2020-04-12","2020-04-12 03","2020-04-11 21:00:42","2020-04-12 03BTC"
42.58,50.86,1,"Bitcoin","BTC",6724.5,0.01,0.09,-0.43,-3.01,-8.16,22.25,-17.07,-19.61,39.38,"2020-04-13","2020-04-13 13","2020-04-13 07:01:02","2020-04-13 13BTC"
42.58,50.86,1,"Bitcoin","BTC",6724.5,0.01,0.09,-0.43,-3.01,-8.16,22.25,-17.07,-19.61,39.38,"2020-04-13","2020-04-13 13","2020-04-13 07:01:02","2020-04-13 13BTC"
37.64,51.58,1,"Bitcoin","BTC",6820.1,-0.26,-0.28,-1.09,-1.44,0.58,32.2,-16.53,-18.08,32.52,"2020-04-12","2020-04-12 04","2020-04-11 22:00:27","2020-04-12 04BTC"
42.11,50.82,1,"Bitcoin","BTC",6678.4,-0.4,-0.68,-1.11,-3.68,-8.79,21.41,-17.64,-20.16,39,"2020-04-13","2020-04-13 14","2020-04-13 08:00:43","2020-04-13 14BTC"
37.24,51.74,1,"Bitcoin","BTC",6851.8,0.33,0.5,-0.41,-0.95,1.05,32.81,-16.14,-17.7,32.24,"2020-04-12","2020-04-12 05","2020-04-11 23:00:39","2020-04-12 05BTC"
41.62,50.82,1,"Bitcoin","BTC",6733.6,0.02,0.78,-1.38,-3.61,-8.04,22.41,-16.96,-19.5,38.54,"2020-04-13","2020-04-13 15","2020-04-13 09:00:42","2020-04-13 15BTC"
36.8,51.91,1,"Bitcoin","BTC",6882,0.42,0.49,0.63,-0.75,1.5,33.4,-15.77,-17.34,31.89,"2020-04-12","2020-04-12 06","2020-04-12 00:00:51","2020-04-12 06BTC"
41.62,50.82,1,"Bitcoin","BTC",6733.6,0.02,0.78,-1.38,-3.61,-8.04,22.41,-16.96,-19.5,38.54,"2020-04-13","2020-04-13 15","2020-04-13 09:00:42","2020-04-13 15BTC"
41,51.26,1,"Bitcoin","BTC",6784.6,0.33,0.78,0.9,-3.26,-7.34,23.34,-16.33,-18.89,37.95,"2020-04-13","2020-04-13 16","2020-04-13 10:00:40","2020-04-13 16BTC"
41,51.26,1,"Bitcoin","BTC",6784.6,0.33,0.78,0.9,-3.26,-7.34,23.34,-16.33,-18.89,37.95,"2020-04-13","2020-04-13 16","2020-04-13 10:00:40","2020-04-13 16BTC"
36.32,51.66,1,"Bitcoin","BTC",6828.8,-0.42,-0.67,0.16,-1.47,0.71,32.36,-16.43,-17.98,31.49,"2020-04-12","2020-04-12 07","2020-04-12 01:00:34","2020-04-12 07BTC"
40.28,51.23,1,"Bitcoin","BTC",6778.5,0.18,-0.05,1.45,-4.78,-7.42,23.23,-16.4,-18.96,37.25,"2020-04-13","2020-04-13 17","2020-04-13 11:00:31","2020-04-13 17BTC"
35.87,51.92,1,"Bitcoin","BTC",6860.8,0.23,0.49,0.18,-0.51,1.18,32.99,-16.03,-17.59,31.13,"2020-04-12","2020-04-12 08","2020-04-12 02:01:13","2020-04-12 08BTC"
39.55,51.27,1,"Bitcoin","BTC",6793,-0.02,0.22,0.91,-4.18,-7.22,23.49,-16.23,-18.79,36.54,"2020-04-13","2020-04-13 18","2020-04-13 12:00:34","2020-04-13 18BTC"
35.37,51.93,1,"Bitcoin","BTC",6860.5,0.09,0.1,-0.21,-0.59,1.18,32.98,-16.04,-17.6,30.74,"2020-04-12","2020-04-12 09","2020-04-12 03:01:04","2020-04-12 09BTC"
38.85,51.15,1,"Bitcoin","BTC",6780.8,-0.24,-0.14,-0.02,-4.47,-7.39,23.27,-16.38,-18.93,35.85,"2020-04-13","2020-04-13 19","2020-04-13 13:00:33","2020-04-13 19BTC"
34.85,52.07,1,"Bitcoin","BTC",6873.1,0.27,0.26,0.67,0.12,1.36,33.22,-15.88,-17.45,30.32,"2020-04-12","2020-04-12 10","2020-04-12 04:01:30","2020-04-12 10BTC"
38.12,51.35,1,"Bitcoin","BTC",6800.1,0,0.28,0.33,-3.88,-7.13,23.62,-16.14,-18.7,35.14,"2020-04-13","2020-04-13 20","2020-04-13 14:00:52","2020-04-13 20BTC"
38.12,51.35,1,"Bitcoin","BTC",6800.1,0,0.28,0.33,-3.88,-7.13,23.62,-16.14,-18.7,35.14,"2020-04-13","2020-04-13 20","2020-04-13 14:00:52","2020-04-13 20BTC"
34.34,51.95,1,"Bitcoin","BTC",6866.2,0.15,-0.02,0.18,-0.07,1.26,33.09,-15.97,-17.53,29.93,"2020-04-12","2020-04-12 11","2020-04-12 05:00:34","2020-04-12 11BTC"
33.8,52.09,1,"Bitcoin","BTC",6876.1,-0.16,0.07,0.3,-0.25,1.41,33.28,-15.85,-17.41,29.49,"2020-04-12","2020-04-12 12","2020-04-12 06:00:51","2020-04-12 12BTC"
37.31,51.73,1,"Bitcoin","BTC",6842.6,0.31,0.63,0.77,-3.61,-6.55,24.39,-15.61,-18.19,34.36,"2020-04-13","2020-04-13 21","2020-04-13 15:00:38","2020-04-13 21BTC"
37.31,51.73,1,"Bitcoin","BTC",6842.6,0.31,0.63,0.77,-3.61,-6.55,24.39,-15.61,-18.19,34.36,"2020-04-13","2020-04-13 21","2020-04-13 15:00:38","2020-04-13 21BTC"
33.16,52.42,1,"Bitcoin","BTC",6921.1,-0.11,0.11,0.72,0.61,2.07,34.15,-15.3,-16.87,28.91,"2020-04-12","2020-04-12 13","2020-04-12 07:00:49","2020-04-12 13BTC"
36.35,51.79,1,"Bitcoin","BTC",6850,-0.37,0.06,1.02,-3.45,-6.44,24.53,-15.52,-18.1,33.46,"2020-04-13","2020-04-13 22","2020-04-13 16:00:54","2020-04-13 22BTC"
36.35,51.79,1,"Bitcoin","BTC",6850,-0.37,0.06,1.02,-3.45,-6.44,24.53,-15.52,-18.1,33.46,"2020-04-13","2020-04-13 22","2020-04-13 16:00:54","2020-04-13 22BTC"
32.43,52.57,1,"Bitcoin","BTC",6932.6,0.24,0.2,0.89,0.78,2.24,34.38,-15.16,-16.73,28.34,"2020-04-12","2020-04-12 14","2020-04-12 08:00:37","2020-04-12 14BTC"
35.43,52.07,1,"Bitcoin","BTC",6891.7,0.59,0.75,1.35,-1.84,-5.88,25.29,-15.01,-17.61,32.59,"2020-04-13","2020-04-13 23","2020-04-13 17:00:58","2020-04-13 23BTC"
31.7,52.98,1,"Bitcoin","BTC",6992.9,0.12,0.86,1.89,1.86,3.13,35.54,-14.42,-16.01,27.58,"2020-04-12","2020-04-12 15","2020-04-12 09:00:42","2020-04-12 15BTC"
35.43,52.07,1,"Bitcoin","BTC",6891.7,0.59,0.75,1.35,-1.84,-5.88,25.29,-15.01,-17.61,32.59,"2020-04-13","2020-04-13 23","2020-04-13 17:00:58","2020-04-13 23BTC"
34.52,51.81,1,"Bitcoin","BTC",6854,0,-0.42,0.12,-0.99,-6.39,24.6,-15.47,-18.06,31.68,"2020-04-14","2020-04-14 00","2020-04-13 18:00:40","2020-04-14 00BTC"
30.96,53.13,1,"Bitcoin","BTC",7012.5,0.28,0.39,1.36,2.39,3.42,35.92,-14.18,-15.77,26.89,"2020-04-12","2020-04-12 16","2020-04-12 10:00:45","2020-04-12 16BTC"
33.64,51.79,1,"Bitcoin","BTC",6838,-0.3,-0.14,-0.03,1.25,-5.03,25.51,-21.54,-18.36,30.82,"2020-04-14","2020-04-14 01","2020-04-13 19:00:43","2020-04-14 01BTC"
33.64,51.79,1,"Bitcoin","BTC",6838,-0.3,-0.14,-0.03,1.25,-5.03,25.51,-21.54,-18.36,30.82,"2020-04-14","2020-04-14 01","2020-04-13 19:00:43","2020-04-14 01BTC"
32.89,51.97,1,"Bitcoin","BTC",6872.2,0.57,0.52,-0.15,2.57,-4.55,26.14,-21.14,-17.95,30.04,"2020-04-14","2020-04-14 02","2020-04-13 20:01:04","2020-04-14 02BTC"
30.7,53.89,1,"Bitcoin","BTC",7129.4,0.6,1.66,2.83,4.41,5.14,38.19,-12.75,-14.37,26.48,"2020-04-12","2020-04-12 17","2020-04-12 11:00:40","2020-04-12 17BTC"
32.08,52.06,1,"Bitcoin","BTC",6877.2,0.21,0.18,0.43,2.02,-4.48,26.23,-21.09,-17.89,29.22,"2020-04-14","2020-04-14 03","2020-04-13 21:01:54","2020-04-14 03BTC"
32.08,52.06,1,"Bitcoin","BTC",6877.2,0.21,0.18,0.43,2.02,-4.48,26.23,-21.09,-17.89,29.22,"2020-04-14","2020-04-14 03","2020-04-13 21:01:54","2020-04-14 03BTC"
31.05,53.69,1,"Bitcoin","BTC",7088.4,0.39,-0.43,1.47,3.85,4.54,37.4,-13.25,-14.86,27.19,"2020-04-12","2020-04-12 18","2020-04-12 12:02:07","2020-04-12 18BTC"
31.37,52.24,1,"Bitcoin","BTC",6909.3,0.23,0.56,1.06,2.93,-4.04,26.82,-20.72,-17.51,28.44,"2020-04-14","2020-04-14 04","2020-04-13 22:00:53","2020-04-14 04BTC"
31.37,52.24,1,"Bitcoin","BTC",6909.3,0.23,0.56,1.06,2.93,-4.04,26.82,-20.72,-17.51,28.44,"2020-04-14","2020-04-14 04","2020-04-13 22:00:53","2020-04-14 04BTC"
30.7,52.25,1,"Bitcoin","BTC",6904.4,0.19,0.1,0.49,2.56,-4.1,26.73,-20.78,-17.57,27.8,"2020-04-14","2020-04-14 05","2020-04-13 23:02:18","2020-04-14 05BTC"
30.55,53.63,1,"Bitcoin","BTC",7099.4,0.77,0.14,1.23,3.91,4.7,37.61,-13.11,-14.73,26.86,"2020-04-12","2020-04-12 19","2020-04-12 13:00:29","2020-04-12 19BTC"
30.01,52.26,1,"Bitcoin","BTC",6920.6,0.31,0.34,0.73,2.8,-3.88,27.03,-20.59,-17.37,27.21,"2020-04-14","2020-04-14 06","2020-04-14 00:01:08","2020-04-14 06BTC"
30.01,52.26,1,"Bitcoin","BTC",6920.6,0.31,0.34,0.73,2.8,-3.88,27.03,-20.59,-17.37,27.21,"2020-04-14","2020-04-14 06","2020-04-14 00:01:08","2020-04-14 06BTC"
30.16,53.66,1,"Bitcoin","BTC",7083.2,-0.14,-0.21,-0.5,3.6,4.46,37.3,-13.31,-14.92,26.64,"2020-04-12","2020-04-12 20","2020-04-12 14:00:37","2020-04-12 20BTC"
29.36,52.1,1,"Bitcoin","BTC",6891.1,0.13,-0.19,-0.2,1.77,-4.29,26.49,-20.93,-17.73,26.48,"2020-04-14","2020-04-14 07","2020-04-14 01:01:44","2020-04-14 07BTC"
29.77,53.73,1,"Bitcoin","BTC",7093.9,-0.18,0.27,0.06,4.16,4.62,37.5,-13.18,-14.79,26.4,"2020-04-12","2020-04-12 21","2020-04-12 15:00:43","2020-04-12 21BTC"
28.77,51.79,1,"Bitcoin","BTC",6813.2,-0.47,-1.01,-1.22,0.85,-5.37,25.06,-21.82,-18.65,25.82,"2020-04-14","2020-04-14 08","2020-04-14 02:01:11","2020-04-14 08BTC"
28.77,51.79,1,"Bitcoin","BTC",6813.2,-0.47,-1.01,-1.22,0.85,-5.37,25.06,-21.82,-18.65,25.82,"2020-04-14","2020-04-14 08","2020-04-14 02:01:11","2020-04-14 08BTC"
29.66,53.75,1,"Bitcoin","BTC",7103.2,-0.29,0.06,0.07,3.35,4.76,37.68,-13.07,-14.68,26.09,"2020-04-12","2020-04-12 22","2020-04-12 16:00:53","2020-04-12 22BTC"
28.32,51.61,1,"Bitcoin","BTC",6816.5,0.36,-0.51,-1.27,0.64,-5.32,25.12,-21.78,-18.62,25.34,"2020-04-14","2020-04-14 09","2020-04-14 03:00:47","2020-04-14 09BTC"
28.32,51.61,1,"Bitcoin","BTC",6816.5,0.36,-0.51,-1.27,0.64,-5.32,25.12,-21.78,-18.62,25.34,"2020-04-14","2020-04-14 09","2020-04-14 03:00:47","2020-04-14 09BTC"
27.73,51.86,1,"Bitcoin","BTC",6859,0.46,0.76,-0.35,1.83,-4.73,25.9,-21.3,-18.11,24.82,"2020-04-14","2020-04-14 10","2020-04-14 04:00:30","2020-04-14 10BTC"
27.73,51.86,1,"Bitcoin","BTC",6859,0.46,0.76,-0.35,1.83,-4.73,25.9,-21.3,-18.11,24.82,"2020-04-14","2020-04-14 10","2020-04-14 04:00:30","2020-04-14 10BTC"
29.02,53.07,1,"Bitcoin","BTC",7020.4,0.23,-1.05,-0.77,1.95,3.54,36.08,-14.08,-15.68,25.57,"2020-04-12","2020-04-12 23","2020-04-12 17:00:32","2020-04-12 23BTC"
26.99,51.74,1,"Bitcoin","BTC",6832.4,-0.5,-0.35,0.37,0.06,-5.1,25.41,-21.6,-18.43,24.11,"2020-04-14","2020-04-14 11","2020-04-14 05:04:30","2020-04-14 11BTC"
26.99,51.74,1,"Bitcoin","BTC",6832.4,-0.5,-0.35,0.37,0.06,-5.1,25.41,-21.6,-18.43,24.11,"2020-04-14","2020-04-14 11","2020-04-14 05:04:30","2020-04-14 11BTC"
28.33,52.51,1,"Bitcoin","BTC",6919.3,-1.14,-1.44,-2.53,0.29,2.05,34.12,-15.32,-16.89,24.88,"2020-04-13","2020-04-13 00","2020-04-12 18:00:28","2020-04-13 00BTC"
26.38,51.83,1,"Bitcoin","BTC",6838.4,-0.2,-0.27,0.45,0.15,-5.02,25.52,-21.53,-18.35,23.55,"2020-04-14","2020-04-14 12","2020-04-14 06:00:38","2020-04-14 12BTC"
26.38,51.83,1,"Bitcoin","BTC",6838.4,-0.2,-0.27,0.45,0.15,-5.02,25.52,-21.53,-18.35,23.55,"2020-04-14","2020-04-14 12","2020-04-14 06:00:38","2020-04-14 12BTC"
45.77,51.15,1,"Bitcoin","BTC",6753,1.09,-2.45,-4.82,-2.06,-7.77,22.76,-16.72,-19.27,44.38,"2020-04-13","2020-04-13 01","2020-04-12 19:00:34","2020-04-13 01BTC"
25.77,51.95,1,"Bitcoin","BTC",6857.9,0.22,0.24,-0.03,1.99,-4.75,25.88,-21.31,-18.12,22.95,"2020-04-14","2020-04-14 13","2020-04-14 07:00:56","2020-04-14 13BTC"
25.77,51.95,1,"Bitcoin","BTC",6857.9,0.22,0.24,-0.03,1.99,-4.75,25.88,-21.31,-18.12,22.95,"2020-04-14","2020-04-14 13","2020-04-14 07:00:56","2020-04-14 13BTC"
45.41,50.75,1,"Bitcoin","BTC",6710,-0.16,-0.65,-4.42,-2.47,-8.36,21.98,-17.25,-19.78,44.04,"2020-04-13","2020-04-13 02","2020-04-12 20:00:53","2020-04-13 02BTC"
25.17,52.14,1,"Bitcoin","BTC",6887.5,0.02,0.43,0.45,3.08,-4.34,26.42,-20.97,-17.77,22.37,"2020-04-14","2020-04-14 14","2020-04-14 08:00:34","2020-04-14 14BTC"
45.08,51.02,1,"Bitcoin","BTC",6748.3,0.39,0.72,-2.52,-1.33,-7.83,22.68,-16.78,-19.32,43.73,"2020-04-13","2020-04-13 03","2020-04-12 21:00:51","2020-04-13 03BTC"
24.69,52.37,1,"Bitcoin","BTC",6909.2,0.08,0.37,0.99,2.63,-4.04,26.82,-20.72,-17.51,21.91,"2020-04-14","2020-04-14 15","2020-04-14 09:00:46","2020-04-14 15BTC"
24.69,52.37,1,"Bitcoin","BTC",6909.2,0.08,0.37,0.99,2.63,-4.04,26.82,-20.72,-17.51,21.91,"2020-04-14","2020-04-14 15","2020-04-14 09:00:46","2020-04-14 15BTC"
44.73,50.77,1,"Bitcoin","BTC",6710.2,-0.19,-0.46,-0.64,-1.58,-8.35,21.99,-17.25,-19.78,43.36,"2020-04-13","2020-04-13 04","2020-04-12 22:00:38","2020-04-13 04BTC"
24.22,52.48,1,"Bitcoin","BTC",6924.9,0.1,0.21,0.97,2.11,-3.82,27.11,-20.54,-17.32,21.5,"2020-04-14","2020-04-14 16","2020-04-14 10:00:54","2020-04-14 16BTC"
44.65,50.98,1,"Bitcoin","BTC",6737.5,0.6,0.37,0.56,-1.62,-7.98,22.48,-16.91,-19.45,43.05,"2020-04-13","2020-04-13 05","2020-04-12 23:00:43","2020-04-13 05BTC"
44.17,50.96,1,"Bitcoin","BTC",6748.8,0.35,0.23,0.11,-1.83,-7.83,22.69,-16.77,-19.32,42.6,"2020-04-13","2020-04-13 06","2020-04-13 00:00:52","2020-04-13 06BTC"
23.81,52.71,1,"Bitcoin","BTC",6956.8,0.07,0.01,0.67,2.45,-3.38,27.69,-20.17,-16.94,21.16,"2020-04-14","2020-04-14 17","2020-04-14 11:00:44","2020-04-14 17BTC"
43.66,51.2,1,"Bitcoin","BTC",6780.1,0.29,0.71,1,-0.69,-7.4,23.26,-16.38,-18.94,42.14,"2020-04-13","2020-04-13 07","2020-04-13 01:01:14","2020-04-13 07BTC"
23.47,52.44,1,"Bitcoin","BTC",6934.3,-0.22,-0.33,0.35,2.12,-3.69,27.28,-20.43,-17.21,20.88,"2020-04-14","2020-04-14 18","2020-04-14 12:00:47","2020-04-14 18BTC"
43.71,50.87,1,"Bitcoin","BTC",6752.3,0.52,-0.28,0.28,-1.48,-7.78,22.75,-16.73,-19.27,41.68,"2020-04-13","2020-04-13 08","2020-04-13 02:00:51","2020-04-13 08BTC"
23.07,52.42,1,"Bitcoin","BTC",6918.6,0.03,0.03,-0.56,1.74,-3.91,26.99,-20.61,-17.4,20.5,"2020-04-14","2020-04-14 19","2020-04-14 13:00:42","2020-04-14 19BTC"
22.59,52.44,1,"Bitcoin","BTC",6923.6,0.02,0.13,-0.49,1.82,-3.84,27.08,-20.56,-17.34,20.06,"2020-04-14","2020-04-14 20","2020-04-14 14:00:37","2020-04-14 20BTC"
43.31,50.99,1,"Bitcoin","BTC",6760,0.18,0.06,0.41,-1.39,-7.67,22.89,-16.63,-19.18,41.22,"2020-04-13","2020-04-13 09","2020-04-13 03:00:49","2020-04-13 09BTC"
